audio,label
flagship_a_31094.wav,neu
flagship_a_13396.wav,ang
flagship_a_27758.wav,sur
flagship_a_15872.wav,sad
flagship_a_08173.wav,sad
flagship_a_33428.wav,sad
flagship_a_26604.wav,dis
flagship_a_03673.wav,neu
flagship_a_24729.wav,sad
flagship_a_19214.wav,hap
flagship_a_22189.wav,neu
flagship_a_08871.wav,dis
flagship_a_18903.wav,neu
flagship_a_28645.wav,hap
flagship_a_02813.wav,dis
flagship_a_15550.wav,sad
flagship_a_28707.wav,fea
flagship_a_43483.wav,sad
flagship_a_21847.wav,dis
flagship_a_06706.wav,fea
flagship_a_41420.wav,ang
flagship_a_08407.wav,neu
flagship_a_26128.wav,neu
flagship_a_07399.wav,ang
flagship_a_26278.wav,dis
flagship_a_35582.wav,sur
flagship_a_34615.wav,neu
flagship_a_25198.wav,sad
flagship_a_13473.wav,neu
flagship_a_28917.wav,hap
flagship_a_40911.wav,neu
flagship_a_15143.wav,neu
flagship_a_18224.wav,ang
flagship_a_29140.wav,sur
flagship_a_27374.wav,neu
flagship_a_33910.wav,sur
flagship_a_35742.wav,ang
flagship_a_42017.wav,ang
flagship_a_21997.wav,ang
flagship_a_30817.wav,sad
flagship_a_08352.wav,neu
flagship_a_24334.wav,hap
flagship_a_37930.wav,hap
flagship_a_30995.wav,dis
flagship_a_42320.wav,sad
flagship_a_23284.wav,hap
flagship_a_10573.wav,fea
flagship_a_04892.wav,sad
flagship_a_21012.wav,hap
flagship_a_00293.wav,hap
flagship_a_30478.wav,sad
flagship_a_00597.wav,sad
flagship_a_40046.wav,ang
flagship_a_40765.wav,hap
flagship_a_38546.wav,dis
flagship_a_30407.wav,ang
flagship_a_36823.wav,neu
flagship_a_02421.wav,hap
flagship_a_13549.wav,dis
flagship_a_43077.wav,sad
flagship_a_25039.wav,dis
flagship_a_29426.wav,sur
flagship_a_32745.wav,sur
flagship_a_13667.wav,sad
flagship_a_22543.wav,dis
flagship_a_12971.wav,ang
flagship_a_15829.wav,neu
flagship_a_39627.wav,dis
flagship_a_23597.wav,neu
flagship_a_10895.wav,dis
flagship_a_11698.wav,sad
flagship_a_11338.wav,dis
flagship_a_43002.wav,hap
flagship_a_15269.wav,hap
flagship_a_36411.wav,dis
flagship_a_20122.wav,sad
flagship_a_19644.wav,fea
flagship_a_14048.wav,sad
flagship_a_08584.wav,neu
flagship_a_21758.wav,ang
flagship_a_07643.wav,hap
flagship_a_38378.wav,hap
flagship_a_32312.wav,sad
flagship_a_00074.wav,fea
flagship_a_18758.wav,sad
flagship_a_25367.wav,neu
flagship_a_38255.wav,dis
flagship_a_36992.wav,dis
flagship_a_26513.wav,neu
flagship_a_30382.wav,fea
flagship_a_39377.wav,dis
flagship_a_03408.wav,dis
flagship_a_16389.wav,dis
flagship_a_32820.wav,dis
flagship_a_20505.wav,ang
flagship_a_06674.wav,fea
flagship_a_05203.wav,sad
flagship_a_04924.wav,neu
flagship_a_31143.wav,fea
flagship_a_28043.wav,sad
flagship_a_01911.wav,ang
flagship_a_08697.wav,neu
flagship_a_09475.wav,sad
flagship_a_15327.wav,sur
flagship_a_27186.wav,ang
flagship_a_01496.wav,neu
flagship_a_07424.wav,neu
flagship_a_01150.wav,neu
flagship_a_15225.wav,sur
flagship_a_11898.wav,hap
flagship_a_36081.wav,ang
flagship_a_06231.wav,ang
flagship_a_39211.wav,sad
flagship_a_03857.wav,neu
flagship_a_02908.wav,dis
flagship_a_30855.wav,sad
flagship_a_08524.wav,ang
flagship_a_01117.wav,hap
flagship_a_25514.wav,fea
flagship_a_36911.wav,hap
flagship_a_43807.wav,neu
flagship_a_31175.wav,sad
flagship_a_07454.wav,dis
flagship_a_35150.wav,sad
flagship_a_34789.wav,hap
flagship_a_42327.wav,sur
flagship_a_39777.wav,hap
flagship_a_22607.wav,hap
flagship_a_30393.wav,fea
flagship_a_24472.wav,neu
flagship_a_03603.wav,dis
flagship_a_43164.wav,sad
flagship_a_18127.wav,neu
flagship_a_13321.wav,sur
flagship_a_12709.wav,hap
flagship_a_33465.wav,sur
flagship_a_26316.wav,dis
flagship_a_43393.wav,ang
flagship_a_24851.wav,sur
flagship_a_25070.wav,sad
flagship_a_41089.wav,ang
flagship_a_38416.wav,hap
flagship_a_28876.wav,sur
flagship_a_02791.wav,sad
flagship_a_04158.wav,sur
flagship_a_26949.wav,ang
flagship_a_37990.wav,sur
flagship_a_17281.wav,hap
flagship_a_04615.wav,hap
flagship_a_26768.wav,neu
flagship_a_17907.wav,sad
flagship_a_20270.wav,ang
flagship_a_31717.wav,sad
flagship_a_01697.wav,hap
flagship_a_38773.wav,ang
flagship_a_15498.wav,hap
flagship_a_08903.wav,dis
flagship_a_16942.wav,ang
flagship_a_09390.wav,sad
flagship_a_07604.wav,dis
flagship_a_29108.wav,hap
flagship_a_25447.wav,sur
flagship_a_37093.wav,ang
flagship_a_26305.wav,neu
flagship_a_16732.wav,sad
flagship_a_02127.wav,sur
flagship_a_09534.wav,hap
flagship_a_31596.wav,sur
flagship_a_11975.wav,ang
flagship_a_38061.wav,sur
flagship_a_36979.wav,sur
flagship_a_39276.wav,neu
flagship_a_11861.wav,sur
flagship_a_31704.wav,sur
flagship_a_31542.wav,sad
flagship_a_43540.wav,dis
flagship_a_18850.wav,fea
flagship_a_25392.wav,sur
flagship_a_28595.wav,fea
flagship_a_34902.wav,dis
flagship_a_04709.wav,dis
flagship_a_39476.wav,hap
flagship_a_15841.wav,neu
flagship_a_18157.wav,hap
flagship_a_36136.wav,neu
flagship_a_24604.wav,ang
flagship_a_03234.wav,sur
flagship_a_01280.wav,sad
flagship_a_19466.wav,hap
flagship_a_38272.wav,sur
flagship_a_12861.wav,sur
flagship_a_17751.wav,dis
flagship_a_18931.wav,hap
flagship_a_22304.wav,ang
flagship_a_42288.wav,ang
flagship_a_04879.wav,neu
flagship_a_32818.wav,hap
flagship_a_28753.wav,ang
flagship_a_17267.wav,fea
flagship_a_39745.wav,dis
flagship_a_14311.wav,sad
flagship_a_40027.wav,sad
flagship_a_19072.wav,neu
flagship_a_04720.wav,neu
flagship_a_24710.wav,sad
flagship_a_24518.wav,sad
flagship_a_31997.wav,hap
flagship_a_10197.wav,sad
flagship_a_19604.wav,dis
flagship_a_25343.wav,neu
flagship_a_04223.wav,sad
flagship_a_37316.wav,neu
flagship_a_30944.wav,sad
flagship_a_09590.wav,dis
flagship_a_20347.wav,sur
flagship_a_04532.wav,sad
flagship_a_09785.wav,hap
flagship_a_01319.wav,ang
flagship_a_30996.wav,dis
flagship_a_13839.wav,fea
flagship_a_44772.wav,neu
flagship_a_20662.wav,sur
flagship_a_14252.wav,neu
flagship_a_13260.wav,sur
flagship_a_26289.wav,ang
flagship_a_03431.wav,fea
flagship_a_20386.wav,sur
flagship_a_36354.wav,dis
flagship_a_21238.wav,sad
flagship_a_43341.wav,neu
flagship_a_03268.wav,fea
flagship_a_12094.wav,sad
flagship_a_07782.wav,neu
flagship_a_14737.wav,hap
flagship_a_28323.wav,ang
flagship_a_24374.wav,neu
flagship_a_38221.wav,sad
flagship_a_06025.wav,fea
flagship_a_07949.wav,fea
flagship_a_23159.wav,neu
flagship_a_30902.wav,dis
flagship_a_32552.wav,ang
flagship_a_15147.wav,dis
flagship_a_21765.wav,neu
flagship_a_14824.wav,hap
flagship_a_13899.wav,hap
flagship_a_26944.wav,ang
flagship_a_41693.wav,fea
flagship_a_43908.wav,sad
flagship_a_09029.wav,dis
flagship_a_14502.wav,ang
flagship_a_21928.wav,neu
flagship_a_37126.wav,dis
flagship_a_25157.wav,ang
flagship_a_05180.wav,sad
flagship_a_05209.wav,dis
flagship_a_00724.wav,sur
flagship_a_00809.wav,dis
flagship_a_11275.wav,ang
flagship_a_33716.wav,sur
flagship_a_37506.wav,fea
flagship_a_23932.wav,neu
flagship_a_06986.wav,ang
flagship_a_37347.wav,dis
flagship_a_31377.wav,dis
flagship_a_33903.wav,sad
flagship_a_08339.wav,neu
flagship_a_05216.wav,hap
flagship_a_10401.wav,sad
flagship_a_19588.wav,sad
flagship_a_10835.wav,sad
flagship_a_27906.wav,sad
flagship_a_04959.wav,neu
flagship_a_33913.wav,dis
flagship_a_18490.wav,dis
flagship_a_33511.wav,sur
flagship_a_05895.wav,sad
flagship_a_29353.wav,neu
flagship_a_35285.wav,sur
flagship_a_29856.wav,sad
flagship_a_28600.wav,dis
flagship_a_36239.wav,neu
flagship_a_36149.wav,sad
flagship_a_06481.wav,neu
flagship_a_37003.wav,sad
flagship_a_29726.wav,neu
flagship_a_36047.wav,fea
flagship_a_13443.wav,neu
flagship_a_04129.wav,ang
flagship_a_24477.wav,ang
flagship_a_15507.wav,sad
flagship_a_44055.wav,neu
flagship_a_31263.wav,hap
flagship_a_40661.wav,ang
flagship_a_30765.wav,hap
flagship_a_24826.wav,sur
flagship_a_21455.wav,dis
flagship_a_43797.wav,dis
flagship_a_14621.wav,sur
flagship_a_20072.wav,sur
flagship_a_41896.wav,hap
flagship_a_39515.wav,neu
flagship_a_06443.wav,dis
flagship_a_08022.wav,ang
flagship_a_00912.wav,sur
flagship_a_42674.wav,hap
flagship_a_29242.wav,dis
flagship_a_08325.wav,sad
flagship_a_44580.wav,hap
flagship_a_43038.wav,dis
flagship_a_23339.wav,ang
flagship_a_08762.wav,ang
flagship_a_28304.wav,ang
flagship_a_17709.wav,dis
flagship_a_14377.wav,hap
flagship_a_10533.wav,dis
flagship_a_20755.wav,sad
flagship_a_25183.wav,sad
flagship_a_32545.wav,dis
flagship_a_44359.wav,sad
flagship_a_01418.wav,hap
flagship_a_16555.wav,neu
flagship_a_39125.wav,fea
flagship_a_17644.wav,sad
flagship_a_32523.wav,fea
flagship_a_11047.wav,neu
flagship_a_10958.wav,hap
flagship_a_19285.wav,dis
flagship_a_07024.wav,dis
flagship_a_27438.wav,sur
flagship_a_30408.wav,fea
flagship_a_02149.wav,neu
flagship_a_21381.wav,fea
flagship_a_02768.wav,dis
flagship_a_06996.wav,neu
flagship_a_01405.wav,ang
flagship_a_05916.wav,sad
flagship_a_15555.wav,neu
flagship_a_00993.wav,hap
flagship_a_22772.wav,sad
flagship_a_04844.wav,fea
flagship_a_33002.wav,dis
flagship_a_36772.wav,dis
flagship_a_12371.wav,sur
flagship_a_38306.wav,neu
flagship_a_24744.wav,hap
flagship_a_01580.wav,hap
flagship_a_31809.wav,sur
flagship_a_36187.wav,ang
flagship_a_39120.wav,neu
flagship_a_30787.wav,dis
flagship_a_44946.wav,hap
flagship_a_27278.wav,neu
flagship_a_02047.wav,sad
flagship_a_37490.wav,ang
flagship_a_36982.wav,sur
flagship_a_14741.wav,ang
flagship_a_01065.wav,hap
flagship_a_03345.wav,ang
flagship_a_11269.wav,sad
flagship_a_40089.wav,dis
flagship_a_41744.wav,ang
flagship_a_36968.wav,neu
flagship_a_07125.wav,sad
flagship_a_19690.wav,hap
flagship_a_00090.wav,neu
flagship_a_03879.wav,dis
flagship_a_30097.wav,ang
flagship_a_27636.wav,neu
flagship_a_28308.wav,neu
flagship_a_41363.wav,neu
flagship_a_30486.wav,fea
flagship_a_16100.wav,ang
flagship_a_39234.wav,fea
flagship_a_20565.wav,sad
flagship_a_09203.wav,ang
flagship_a_18204.wav,neu
flagship_a_44621.wav,dis
flagship_a_40868.wav,dis
flagship_a_26100.wav,hap
flagship_a_28952.wav,sad
flagship_a_21974.wav,neu
flagship_a_28660.wav,fea
flagship_a_35881.wav,neu
flagship_a_24752.wav,sad
flagship_a_12029.wav,neu
flagship_a_08265.wav,ang
flagship_a_11629.wav,fea
flagship_a_34262.wav,hap
flagship_a_06304.wav,fea
flagship_a_26825.wav,hap
flagship_a_44547.wav,neu
flagship_a_04229.wav,sur
flagship_a_19854.wav,hap
flagship_a_16608.wav,dis
flagship_a_32798.wav,hap
flagship_a_37470.wav,hap
flagship_a_07085.wav,neu
flagship_a_35403.wav,dis
flagship_a_17500.wav,sad
flagship_a_44804.wav,neu
flagship_a_40397.wav,dis
flagship_a_25209.wav,ang
flagship_a_03525.wav,fea
flagship_a_40673.wav,fea
flagship_a_30337.wav,ang
flagship_a_27701.wav,hap
flagship_a_14534.wav,fea
flagship_a_01895.wav,dis
flagship_a_12792.wav,hap
flagship_a_05770.wav,fea
flagship_a_28609.wav,neu
flagship_a_40867.wav,dis
flagship_a_18302.wav,ang
flagship_a_06408.wav,sad
flagship_a_25807.wav,sur
flagship_a_10859.wav,fea
flagship_a_03394.wav,hap
flagship_a_35608.wav,ang
flagship_a_07591.wav,sur
flagship_a_03200.wav,hap
flagship_a_43176.wav,sur
flagship_a_32783.wav,sad
flagship_a_33721.wav,ang
flagship_a_07139.wav,dis
flagship_a_04179.wav,dis
flagship_a_37756.wav,sad
flagship_a_17042.wav,neu
flagship_a_40176.wav,neu
flagship_a_17765.wav,neu
flagship_a_24389.wav,neu
flagship_a_12901.wav,sad
flagship_a_35624.wav,sad
flagship_a_14285.wav,ang
flagship_a_14024.wav,sad
flagship_a_43448.wav,ang
flagship_a_11448.wav,sad
flagship_a_29566.wav,hap
flagship_a_14018.wav,ang
flagship_a_29438.wav,ang
flagship_a_27003.wav,sad
flagship_a_22748.wav,sad
flagship_a_12820.wav,dis
flagship_a_39069.wav,neu
flagship_a_43012.wav,ang
flagship_a_27469.wav,dis
flagship_a_20404.wav,hap
flagship_a_25076.wav,ang
flagship_a_18156.wav,sad
flagship_a_43454.wav,sad
flagship_a_29027.wav,sur
flagship_a_43111.wav,dis
flagship_a_28411.wav,dis
flagship_a_40083.wav,sad
flagship_a_27188.wav,fea
flagship_a_12381.wav,neu
flagship_a_15735.wav,ang
flagship_a_25238.wav,sad
flagship_a_36465.wav,ang
flagship_a_17576.wav,hap
flagship_a_37998.wav,sad
flagship_a_03316.wav,hap
flagship_a_26539.wav,ang
flagship_a_00674.wav,sur
flagship_a_41312.wav,dis
flagship_a_10439.wav,ang
flagship_a_09311.wav,ang
flagship_a_31646.wav,sur
flagship_a_17016.wav,dis
flagship_a_19917.wav,dis
flagship_a_15003.wav,dis
flagship_a_28965.wav,neu
flagship_a_05217.wav,dis
flagship_a_01063.wav,hap
flagship_a_03033.wav,dis
flagship_a_01915.wav,sur
flagship_a_14040.wav,ang
flagship_a_31752.wav,ang
flagship_a_10941.wav,hap
flagship_a_39992.wav,sad
flagship_a_13287.wav,sur
flagship_a_10311.wav,fea
flagship_a_35346.wav,fea
flagship_a_41432.wav,hap
flagship_a_41582.wav,sad
flagship_a_15372.wav,ang
flagship_a_44479.wav,neu
flagship_a_17164.wav,sad
flagship_a_00972.wav,fea
flagship_a_15743.wav,hap
flagship_a_20283.wav,ang
flagship_a_37023.wav,sad
flagship_a_09181.wav,ang
flagship_a_01241.wav,hap
flagship_a_40981.wav,neu
flagship_a_39318.wav,dis
flagship_a_11317.wav,dis
flagship_a_04806.wav,neu
flagship_a_25378.wav,neu
flagship_a_05733.wav,sur
flagship_a_03946.wav,ang
flagship_a_42888.wav,fea
flagship_a_27040.wav,sur
flagship_a_41148.wav,neu
flagship_a_40614.wav,dis
flagship_a_40598.wav,neu
flagship_a_25425.wav,ang
flagship_a_07600.wav,neu
flagship_a_28228.wav,fea
flagship_a_18551.wav,ang
flagship_a_08649.wav,neu
flagship_a_35827.wav,hap
flagship_a_23822.wav,ang
flagship_a_36034.wav,sad
flagship_a_43318.wav,hap
flagship_a_44168.wav,sur
flagship_a_03104.wav,dis
flagship_a_18150.wav,ang
flagship_a_21579.wav,fea
flagship_a_21131.wav,hap
flagship_a_07428.wav,fea
flagship_a_15775.wav,ang
flagship_a_30557.wav,dis
flagship_a_30941.wav,ang
flagship_a_44569.wav,ang
flagship_a_22363.wav,hap
flagship_a_07726.wav,sad
flagship_a_15381.wav,sad
flagship_a_39035.wav,ang
flagship_a_36472.wav,sad
flagship_a_26758.wav,dis
flagship_a_02513.wav,fea
flagship_a_37958.wav,sur
flagship_a_01620.wav,hap
flagship_a_44683.wav,hap
flagship_a_30268.wav,neu
flagship_a_30264.wav,ang
flagship_a_42480.wav,dis
flagship_a_37872.wav,sur
flagship_a_08719.wav,sur
flagship_a_09194.wav,neu
flagship_a_01843.wav,sur
flagship_a_30564.wav,sur
flagship_a_36095.wav,sur
flagship_a_37500.wav,dis
flagship_a_10710.wav,hap
flagship_a_44016.wav,sur
flagship_a_31220.wav,sur
flagship_a_37235.wav,sur
flagship_a_37726.wav,neu
flagship_a_37615.wav,sur
flagship_a_18727.wav,dis
flagship_a_39205.wav,dis
flagship_a_26384.wav,fea
flagship_a_19695.wav,neu
flagship_a_07084.wav,sur
flagship_a_26032.wav,hap
flagship_a_39406.wav,ang
flagship_a_20343.wav,hap
flagship_a_27460.wav,fea
flagship_a_32322.wav,sad
flagship_a_07992.wav,sad
flagship_a_39019.wav,ang
flagship_a_26103.wav,dis
flagship_a_03613.wav,fea
flagship_a_24799.wav,dis
flagship_a_03850.wav,dis
flagship_a_35947.wav,dis
flagship_a_13097.wav,sad
flagship_a_04876.wav,sad
flagship_a_00931.wav,sad
flagship_a_07986.wav,ang
flagship_a_43428.wav,hap
flagship_a_10035.wav,sur
flagship_a_09554.wav,sad
flagship_a_25469.wav,ang
flagship_a_29391.wav,hap
flagship_a_41702.wav,sur
flagship_a_31430.wav,hap
flagship_a_17611.wav,fea
flagship_a_14035.wav,neu
flagship_a_20059.wav,sad
flagship_a_04137.wav,sad
flagship_a_39492.wav,fea
flagship_a_24282.wav,sad
flagship_a_18408.wav,sur
flagship_a_04843.wav,sad
flagship_a_21613.wav,dis
flagship_a_27283.wav,fea
flagship_a_04402.wav,neu
flagship_a_13133.wav,ang
flagship_a_38674.wav,fea
flagship_a_08731.wav,neu
flagship_a_10019.wav,sur
flagship_a_05288.wav,neu
flagship_a_02376.wav,ang
flagship_a_10248.wav,hap
flagship_a_44349.wav,ang
flagship_a_07493.wav,dis
flagship_a_05498.wav,sad
flagship_a_15843.wav,hap
flagship_a_09811.wav,ang
flagship_a_05994.wav,sur
flagship_a_14233.wav,hap
flagship_a_30063.wav,sad
flagship_a_25382.wav,dis
flagship_a_14411.wav,hap
flagship_a_39552.wav,hap
flagship_a_28752.wav,sad
flagship_a_09771.wav,sad
flagship_a_05675.wav,fea
flagship_a_11321.wav,ang
flagship_a_37195.wav,fea
flagship_a_38240.wav,dis
flagship_a_09098.wav,ang
flagship_a_33226.wav,ang
flagship_a_12326.wav,fea
flagship_a_35121.wav,sad
flagship_a_35774.wav,fea
flagship_a_19657.wav,dis
flagship_a_01907.wav,neu
flagship_a_14815.wav,dis
flagship_a_21430.wav,ang
flagship_a_30443.wav,sur
flagship_a_24516.wav,sad
flagship_a_36640.wav,fea
flagship_a_14996.wav,neu
flagship_a_29776.wav,dis
flagship_a_16512.wav,neu
flagship_a_26441.wav,hap
flagship_a_18329.wav,fea
flagship_a_44276.wav,fea
flagship_a_13308.wav,fea
flagship_a_34575.wav,neu
flagship_a_05648.wav,hap
flagship_a_01479.wav,hap
flagship_a_23353.wav,sad
flagship_a_33477.wav,sad
flagship_a_13348.wav,sad
flagship_a_34569.wav,dis
flagship_a_22401.wav,dis
flagship_a_35614.wav,ang
flagship_a_42193.wav,dis
flagship_a_14697.wav,ang
flagship_a_28996.wav,hap
flagship_a_00451.wav,sad
flagship_a_35099.wav,neu
flagship_a_40713.wav,sad
flagship_a_09142.wav,fea
flagship_a_35678.wav,dis
flagship_a_11723.wav,sur
flagship_a_18540.wav,sad
flagship_a_08589.wav,hap
flagship_a_25379.wav,neu
flagship_a_15386.wav,ang
flagship_a_38787.wav,sad
flagship_a_03264.wav,ang
flagship_a_01630.wav,dis
flagship_a_16731.wav,sad
flagship_a_33183.wav,dis
flagship_a_15299.wav,dis
flagship_a_27648.wav,ang
flagship_a_41636.wav,ang
flagship_a_04842.wav,hap
flagship_a_01360.wav,fea
flagship_a_25732.wav,hap
flagship_a_06348.wav,hap
flagship_a_44573.wav,neu
flagship_a_10377.wav,dis
flagship_a_07817.wav,ang
flagship_a_07665.wav,sur
flagship_a_41976.wav,dis
flagship_a_03653.wav,fea
flagship_a_38234.wav,ang
flagship_a_17982.wav,neu
flagship_a_05571.wav,dis
flagship_a_34530.wav,dis
flagship_a_42927.wav,ang
flagship_a_33877.wav,ang
flagship_a_12225.wav,sad
flagship_a_43048.wav,fea
flagship_a_17923.wav,sur
flagship_a_36019.wav,neu
flagship_a_32725.wav,dis
flagship_a_12099.wav,fea
flagship_a_04982.wav,sur
flagship_a_34410.wav,sur
flagship_a_13636.wav,dis
flagship_a_20471.wav,fea
flagship_a_26385.wav,ang
flagship_a_11810.wav,sur
flagship_a_22358.wav,neu
flagship_a_42686.wav,ang
flagship_a_01155.wav,hap
flagship_a_44458.wav,hap
flagship_a_32085.wav,ang
flagship_a_39163.wav,sad
flagship_a_44423.wav,neu
flagship_a_44575.wav,hap
flagship_a_28819.wav,hap
flagship_a_14157.wav,sad
flagship_a_19236.wav,ang
flagship_a_15674.wav,ang
flagship_a_31136.wav,ang
flagship_a_42356.wav,sur
flagship_a_40022.wav,fea
flagship_a_19982.wav,fea
flagship_a_01312.wav,neu
flagship_a_07947.wav,hap
flagship_a_05972.wav,sur
flagship_a_12527.wav,hap
flagship_a_29273.wav,ang
flagship_a_04447.wav,ang
flagship_a_44747.wav,neu
flagship_a_03548.wav,ang
flagship_a_33039.wav,sur
flagship_a_15996.wav,hap
flagship_a_17926.wav,neu
flagship_a_43994.wav,ang
flagship_a_08723.wav,sad
flagship_a_23404.wav,fea
flagship_a_06171.wav,fea
flagship_a_32239.wav,neu
flagship_a_01133.wav,sur
flagship_a_15344.wav,sad
flagship_a_14860.wav,sad
flagship_a_34486.wav,sur
flagship_a_13164.wav,dis
flagship_a_17661.wav,ang
flagship_a_24165.wav,fea
flagship_a_17245.wav,neu
flagship_a_27379.wav,hap
flagship_a_21737.wav,ang
flagship_a_37579.wav,neu
flagship_a_33601.wav,sad
flagship_a_31534.wav,hap
flagship_a_06623.wav,ang
flagship_a_01388.wav,sad
flagship_a_31262.wav,hap
flagship_a_12127.wav,sur
flagship_a_29732.wav,hap
flagship_a_26381.wav,fea
flagship_a_41848.wav,sur
flagship_a_02372.wav,sad
flagship_a_19595.wav,hap
flagship_a_15745.wav,dis
flagship_a_09400.wav,sad
flagship_a_01646.wav,ang
flagship_a_18343.wav,sad
flagship_a_06526.wav,dis
flagship_a_40944.wav,hap
flagship_a_09553.wav,sad
flagship_a_19693.wav,ang
flagship_a_34415.wav,neu
flagship_a_12569.wav,ang
flagship_a_25552.wav,ang
flagship_a_32419.wav,dis
flagship_a_18364.wav,sad
flagship_a_14835.wav,ang
flagship_a_31932.wav,hap
flagship_a_26043.wav,dis
flagship_a_28861.wav,fea
flagship_a_08099.wav,dis
flagship_a_35393.wav,ang
flagship_a_39582.wav,sad
flagship_a_24695.wav,dis
flagship_a_23213.wav,dis
flagship_a_04984.wav,hap
flagship_a_33948.wav,sad
flagship_a_43945.wav,ang
flagship_a_11851.wav,hap
flagship_a_38487.wav,fea
flagship_a_03189.wav,neu
flagship_a_44056.wav,neu
flagship_a_17173.wav,neu
flagship_a_06102.wav,fea
flagship_a_09204.wav,hap
flagship_a_30250.wav,sur
flagship_a_09968.wav,sad
flagship_a_35283.wav,dis
flagship_a_24339.wav,sur
flagship_a_20047.wav,ang
flagship_a_37037.wav,sur
flagship_a_32144.wav,dis
flagship_a_15008.wav,fea
flagship_a_21050.wav,neu
flagship_a_31755.wav,neu
flagship_a_13078.wav,sad
flagship_a_13074.wav,sur
flagship_a_36868.wav,sur
flagship_a_37475.wav,neu
flagship_a_36695.wav,sad
flagship_a_25119.wav,sad
flagship_a_10838.wav,hap
flagship_a_33207.wav,dis
flagship_a_01363.wav,sur
flagship_a_31680.wav,neu
flagship_a_31186.wav,neu
flagship_a_27653.wav,ang
flagship_a_22757.wav,neu
flagship_a_17236.wav,dis
flagship_a_04972.wav,sad
flagship_a_08113.wav,sad
flagship_a_09226.wav,sad
flagship_a_29787.wav,ang
flagship_a_33797.wav,neu
flagship_a_17891.wav,neu
flagship_a_04481.wav,dis
flagship_a_33972.wav,dis
flagship_a_40547.wav,fea
flagship_a_36297.wav,fea
flagship_a_28117.wav,neu
flagship_a_10631.wav,ang
flagship_a_34740.wav,hap
flagship_a_10509.wav,sad
flagship_a_07163.wav,neu
flagship_a_36328.wav,hap
flagship_a_13234.wav,sad
flagship_a_14083.wav,neu
flagship_a_03036.wav,sur
flagship_a_23568.wav,hap
flagship_a_15287.wav,sur
flagship_a_04639.wav,sad
flagship_a_35673.wav,sad
flagship_a_19093.wav,hap
flagship_a_11809.wav,sad
flagship_a_28552.wav,neu
flagship_a_27389.wav,ang
flagship_a_24014.wav,neu
flagship_a_31512.wav,dis
flagship_a_44954.wav,sur
flagship_a_05461.wav,neu
flagship_a_30527.wav,neu
flagship_a_25912.wav,neu
flagship_a_11520.wav,fea
flagship_a_10067.wav,neu
flagship_a_38904.wav,dis
flagship_a_03446.wav,ang
flagship_a_31457.wav,hap
flagship_a_22083.wav,sur
flagship_a_43222.wav,ang
flagship_a_04207.wav,dis
flagship_a_06472.wav,dis
flagship_a_16553.wav,fea
flagship_a_01735.wav,sad
flagship_a_09328.wav,sad
flagship_a_01559.wav,dis
flagship_a_09013.wav,dis
flagship_a_43408.wav,ang
flagship_a_09374.wav,ang
flagship_a_03331.wav,sur
flagship_a_03985.wav,hap
flagship_a_05232.wav,ang
flagship_a_08101.wav,sur
flagship_a_23355.wav,ang
flagship_a_36196.wav,dis
flagship_a_00305.wav,ang
flagship_a_35848.wav,neu
flagship_a_21178.wav,hap
flagship_a_34238.wav,ang
flagship_a_33424.wav,sad
flagship_a_18799.wav,sad
flagship_a_10153.wav,neu
flagship_a_17463.wav,sad
flagship_a_22730.wav,ang
flagship_a_35733.wav,ang
flagship_a_08879.wav,hap
flagship_a_08284.wav,ang
flagship_a_35213.wav,sad
flagship_a_20227.wav,sad
flagship_a_39644.wav,neu
flagship_a_31323.wav,fea
flagship_a_36767.wav,sur
flagship_a_35109.wav,sur
flagship_a_15730.wav,fea
flagship_a_32663.wav,dis
flagship_a_36164.wav,fea
flagship_a_00889.wav,dis
flagship_a_28342.wav,fea
flagship_a_43224.wav,ang
flagship_a_37945.wav,fea
flagship_a_38864.wav,hap
flagship_a_00188.wav,sur
flagship_a_12856.wav,ang
flagship_a_35920.wav,ang
flagship_a_16037.wav,neu
flagship_a_15273.wav,ang
flagship_a_19669.wav,neu
flagship_a_01842.wav,hap
flagship_a_21071.wav,sur
flagship_a_12944.wav,sad
flagship_a_44599.wav,sad
flagship_a_07731.wav,fea
flagship_a_05212.wav,fea
flagship_a_11111.wav,dis
flagship_a_30122.wav,neu
flagship_a_44208.wav,neu
flagship_a_42464.wav,hap
flagship_a_25604.wav,dis
flagship_a_11467.wav,ang
flagship_a_40563.wav,fea
flagship_a_44744.wav,dis
flagship_a_33647.wav,fea
flagship_a_03761.wav,neu
flagship_a_42850.wav,neu
flagship_a_26069.wav,sur
flagship_a_36694.wav,hap
flagship_a_16240.wav,sad
flagship_a_05542.wav,neu
flagship_a_03693.wav,neu
flagship_a_38572.wav,fea
flagship_a_09908.wav,fea
flagship_a_28731.wav,fea
flagship_a_05313.wav,neu
flagship_a_31200.wav,sur
flagship_a_37430.wav,sad
flagship_a_12807.wav,neu
flagship_a_35655.wav,hap
flagship_a_12489.wav,neu
flagship_a_35217.wav,sur
flagship_a_08100.wav,ang
flagship_a_27344.wav,ang
flagship_a_04222.wav,ang
flagship_a_35158.wav,sad
flagship_a_32089.wav,dis
flagship_a_22720.wav,sur
flagship_a_28138.wav,hap
flagship_a_41233.wav,neu
flagship_a_12145.wav,ang
flagship_a_33056.wav,fea
flagship_a_41159.wav,sad
flagship_a_32813.wav,ang
flagship_a_25036.wav,neu
