audio,label,gender,text
KETI_MULTIMODAL_0000001407_01.wav,hap,male,그렇게 좋아요 그냥 아주 입이 귀에 걸리겠네 하긴 뭐 이런 남자친구 없긴 하죠 센스있고 위트있고 자상하고 
KETI_MULTIMODAL_0000001407_02.wav,hap,female,하여간 그 놈의 공치사 입만 살아가지고 맨날 말로만 
KETI_MULTIMODAL_0000001408_00.wav,hap,male,알았어요 누나도 해줄게요
KETI_MULTIMODAL_0000001408_01.wav,sur,male,눈을 감아요? 어머 이 여자 응큼한 여자네
KETI_MULTIMODAL_0000001408_02.wav,ang,female,아 아 저리가요 저리가 저리가 
KETI_MULTIMODAL_0000001409_00.wav,neu,male,누가 없는 말 지어냈다고 그래요 짠걸 짜다고 그런건데
KETI_MULTIMODAL_0000001409_01.wav,neu,male,먹어보지도 않고 어떻게 압니까
KETI_MULTIMODAL_0000001409_02.wav,neu,male,보면 알거든요
KETI_MULTIMODAL_0000001409_03.wav,neu,male,저기 꼬치집 주인 봤어? 완전 팔뚝 깡패야 
KETI_MULTIMODAL_0000001409_04.wav,hap,female,어디어디 완전 멋있어 가보자 가보자 
KETI_MULTIMODAL_0000001409_05.wav,hap,male,저한테 무슨 불만 있으세요?
KETI_MULTIMODAL_0000001409_06.wav,hap,male,내가 조총무한테 불만 있을게 뭐 있어요 괜히 사적인 감정으로 없는 말 지어내는 속좁은 놈 만드려나 본데 진짜로 짜고 맛없어 보여서 그런거에요 
KETI_MULTIMODAL_0000001409_07.wav,neu,male,저집 꼬치 소름끼치게 짜다니까요 차라리 인도커리를 가요 꼬치 노노 꼬치먹지마요
KETI_MULTIMODAL_0000001409_08.wav,neu,male,지금 뭐해요 왜 없는말 지어내고 그럽니까
KETI_MULTIMODAL_0000001409_09.wav,dis,male,저기 맛 없어요 
KETI_MULTIMODAL_0000001410_00.wav,neu,male,아무도 안봐요.
KETI_MULTIMODAL_0000001410_01.wav,con,male,큰누나? 큰누나. 누나. 어디 갔어 이 시간에.
KETI_MULTIMODAL_0000001415_00.wav,neu,male,그러게요 지렁이도 밟으면 꿈틀한다더니
KETI_MULTIMODAL_0000001415_01.wav,neu,female,미쳤어요? 이게 어떤 가방인데
KETI_MULTIMODAL_0000001415_02.wav,neu,male,가방이라도 팔아서 물어내
KETI_MULTIMODAL_0000001415_03.wav,neu,male,와 윤차장님 저렇게 화내는거 처음이네
KETI_MULTIMODAL_0000001415_04.wav,ang,male,거기서 거기 안서?! 라부장
KETI_MULTIMODAL_0000001415_05.wav,con,female,알았어요 물어낼게 물어낼게
KETI_MULTIMODAL_0000001415_06.wav,ang,male,물어내
KETI_MULTIMODAL_0000001415_07.wav,con,female,뭐라구요? 아 인간이 진짜 내가 돈이 어딨어요?
KETI_MULTIMODAL_0000001415_08.wav,ang,male,내 날아간 인센티브 물어내
KETI_MULTIMODAL_0000001415_09.wav,neu,female,라부장님 때문에 침만 안 맞았으면 이런 일 없었을 거 아니에요
KETI_MULTIMODAL_0000001416_00.wav,neu,female,윤차장 여기 좀 여기 좀 봐봐요 여기 어디야?
KETI_MULTIMODAL_0000001416_01.wav,neu,male,죄송해요 죄송해요 병원가셔야겠다
KETI_MULTIMODAL_0000001416_02.wav,sur,female,어머어머 어떡해 아니 인도에다가 이런 걸 쌓아놓으면 어떡해요 내가 사진찍어가지고 다 올려버릴거야
KETI_MULTIMODAL_0000001416_03.wav,neu,male,아우 죄송합니다
KETI_MULTIMODAL_0000001416_04.wav,sur,female,보면 몰라요? 안 괜찮지?
KETI_MULTIMODAL_0000001416_05.wav,sur,female,윤차장님! 어머 어떡해 어머 어떡해 괜찮아요? 좀 일어나봐요 하필 아픈데를
KETI_MULTIMODAL_0000001417_00.wav,ang,female,치료비요?
KETI_MULTIMODAL_0000001417_01.wav,neu,male,혹시 라부장이 막 진상 떨어서 뜯어낸거 아니야?
KETI_MULTIMODAL_0000001417_02.wav,sur,male,그걸 다요?
KETI_MULTIMODAL_0000001417_03.wav,sur,male,어 수현아 피아노 재밌어? 다음에 아빠 가면 들려줘
KETI_MULTIMODAL_0000001417_04.wav,hap,male,그러게 말이야 어 수현엄마 응 치과비는 걱정마 큰 계약따서 인센티브 빵빵하게 받았으니까 수현이 피아노 사줘
KETI_MULTIMODAL_0000001417_05.wav,neu,male,인생사 새옹지마라더니 정말 한치앞을 모르는게 인생이네요
KETI_MULTIMODAL_0000001417_06.wav,neu,male,에이 것도 라부장님 같이 계셨으니까 그러지 윤차장님 혼자 있어봐요 아 비록 이는 부러졌지만 넘어진건 제 잘못이니까 괜찮습니다 하고 그냥 왔겠죠
KETI_MULTIMODAL_0000001417_07.wav,hap,female,그래 내가 얼마나 논리적으로 따져줬는데
KETI_MULTIMODAL_0000001417_08.wav,sur,female,아니 그래도 불행중 다행이네요 마침 아픈 쪽으로 넘어지셔가지고
KETI_MULTIMODAL_0000001418_00.wav,hap,female,옷장 정리했는데 글쎄 대학교 응원부때 입었던 옷이 있더라고 혹시나 해서 입어봤는데 맞는거 있지 어때?
KETI_MULTIMODAL_0000001418_01.wav,hap,female,그래? 오늘 월급 받아오느라 고생했는데 내가 기운나게 해줄게 힘내라 힘 힘내라 힘 우리 오빠 힘내라 화이팅 얍! 어때 기운 좀 났어?
KETI_MULTIMODAL_0000001418_02.wav,neu,female,안방에서 자 
KETI_MULTIMODAL_0000001420_00.wav,neu,female,금 자네 먹을거면은 옷 갈아 입고 나오게  
KETI_MULTIMODAL_0000001420_01.wav,neu,female,어 아니 저 찐빵 찌면은 먹을건가해서 물어볼려고 
KETI_MULTIMODAL_0000001420_02.wav,neu,female,아이구 아 이거 문이 왜 이렇게 빡빡해
KETI_MULTIMODAL_0000001421_00.wav,hap,male,아 저 통화 중 이었습니다 죄송합니다 엄마한테 전화가 와서 뭐라고 하신거 같은데 뭐라고..
KETI_MULTIMODAL_0000001421_01.wav,hap,female,그죠? 욕은 아닌데 욕하는 것처럼 시원하고 좋아요 
KETI_MULTIMODAL_0000001421_02.wav,hap,male,하 아 놀랬잖아요 욕하는 줄 알고 
KETI_MULTIMODAL_0000001421_03.wav,hap,male,아 야 역시 작가님이라 그러신지 어휘가 풍부하시네요
KETI_MULTIMODAL_0000001421_04.wav,sad,female,응 모르세요? 어른들이 많이 쓰시는 욕인데 뭐 지 마음대로 하는 놈이라고 
KETI_MULTIMODAL_0000001421_05.wav,neu,male,호랑말코요? 그게 뭐에요?
KETI_MULTIMODAL_0000001421_06.wav,neu,female,어휴 친하긴요 완전 웬수죠 웬수 어후 호랑말코 같은 놈 
KETI_MULTIMODAL_0000001421_07.wav,neu,male,어릴때 부터 둘이 많이 친했나봐요
KETI_MULTIMODAL_0000001421_08.wav,sur,female,맞아요 그 @@가 그런 @@에요 어릴때랑 변한게 하나도 없어요
KETI_MULTIMODAL_0000001421_09.wav,hap,male,하 능구렁이 야 진짜 잘지었다. 아 저도 같이 조기 축구회 하는데 함께하는 멤버들 다 자기 고객으로 만들더라니까요 진짜 탁월한 @@에요 
KETI_MULTIMODAL_0000001421_010.wav,hap,female,네 초등학생 때도 자기 엄마 떡볶이 가게 영업뛰던 애에요 걔가 
KETI_MULTIMODAL_0000001421_011.wav,hap,male,아 근데 대영이는 어릴 때부터 그렇게 붙임성이 좋았어요?
KETI_MULTIMODAL_0000001421_012.wav,hap,male,네? 아 네 안합니다. 아니 옆집사는 이웃끼리 뭐 왕래도 하고 그럴수도 있는 거죠 뭐
KETI_MULTIMODAL_0000001421_013.wav,sur,female,예? 아니요 그게 집주인 아줌마 때문에 할 얘기가 있어서 자주 드나들고 그러는 사이는 아니에요 오해하시면 안돼요 오해하시는거 아니죠?
KETI_MULTIMODAL_0000001421_014.wav,neu,male,어 대영이 방에도 가보셨어요?
KETI_MULTIMODAL_0000001421_015.wav,hap,female,예? 아니 그게 차 안이 엄청 깨끗하다고요 보통 남자들 이렇게 깔끔하지 않잖아요 대영이 방만해도 엄청 더럽던데
KETI_MULTIMODAL_0000001422_00.wav,neu,male,야 내 카드 들고 뭐하는 짓이야? 당장 안 튀어와?
KETI_MULTIMODAL_0000001422_01.wav,sad,male,삼촌 어디서 보고 있어? 아 알았어 가면 되잖아. 저 죄송해요. 다음에 와서 살게요.
KETI_MULTIMODAL_0000001422_02.wav,hap,female,다음이 어딨어. 기회가 왔을 때 잡아야지.
KETI_MULTIMODAL_0000001422_03.wav,neu,male,삼촌이 안 된대서요. 주세요. 아 주세요. 아 삼촌... 아 주세요!
KETI_MULTIMODAL_0000001422_04.wav,neu,female,저저 그러지 말고 하나 사지. 이거 팔아가지고 삼촌 돈 갚으면 되잖아.
KETI_MULTIMODAL_0000001422_05.wav,neu,female,"아 그래. 오늘 특별히 행사가로 줄 때 사, 응?"
KETI_MULTIMODAL_0000001422_06.wav,ang,female,뭐하시는 거예요? 애가 싫다잖아요. 자 넣어.
KETI_MULTIMODAL_0000001422_07.wav,hap,male,뭐하시는 거예요? 얼른 가서 홈페이지나 만드시지 않고.
KETI_MULTIMODAL_0000001423_00.wav,neu,male,"예 작가들 모임 있어서, 아 핸드폰 두고 나왔네. 나갔다 올게요"
KETI_MULTIMODAL_0000001423_01.wav,hap,female,"네 사장님 이따 와서 보세요, 너무 예뻐요. 치킨집으로 갈게요. 어디 가세요?"
KETI_MULTIMODAL_0000001424_00.wav,ang,female,"숟가락이 왜 자꾸 저기 있나 했더니, 어우 드러 아우 드러워! 내가 진짜 우리 꿀벌이 침대만 안샀어도 진짜, 내 당장! "
KETI_MULTIMODAL_0000001425_00.wav,con,female,걱정마. 제일 많이 먹은 사람이 쏘기로 들면 큰 사장님이 쏘면 되니까
KETI_MULTIMODAL_0000001425_01.wav,neu,male,제일 많이 먹는 사람이 쏘는거다
KETI_MULTIMODAL_0000001425_02.wav,sur,male,예? 그런게 어딨어요?
KETI_MULTIMODAL_0000001426_00.wav,neu,male,"아니야 뼈통에 뼈 떨어지는 소리가 다른때랑 다르단말이야. 맛있어서 먹을 때는 장조인데, 오늘은 단조야"
KETI_MULTIMODAL_0000001426_01.wav,ang,female,소름끼쳐
KETI_MULTIMODAL_0000001426_02.wav,hap,male,사랑이다 사랑이야
KETI_MULTIMODAL_0000001426_03.wav,ang,female,그냥 맛있어서 먹는거에요
KETI_MULTIMODAL_0000001426_04.wav,neu,male,"그러게요, 이집 치킨 진짜 맛있다. 우리 해밀이도 치킨 좋아하는데, 이따 사가야겠다"
KETI_MULTIMODAL_0000001426_05.wav,neu,male,큰사장님 많이 먹는게 어디 하루이틀 일인가요
KETI_MULTIMODAL_0000001426_06.wav,sur,female,헐 치킨 발굴하시는줄
KETI_MULTIMODAL_0000001426_07.wav,neu,male,평소 혼자 한마리는 드셨겠어요
KETI_MULTIMODAL_0000001426_08.wav,ang,female,응? 어
KETI_MULTIMODAL_0000001426_09.wav,neu,male,영자씨 뭐 화나는 일 있어? 아까까지만해도 꿀벌이 침대왔다고 좋아하더니
KETI_MULTIMODAL_0000001427_00.wav,sur,male,야 너 다리 금가서 며칠 입원해야 한다고 하는데 내일 어떻게 출근할라 그래? 그냥 며칠 푹 쉰다 그래
KETI_MULTIMODAL_0000001427_01.wav,con,male,그러다 내 자리 없어지면 니가 책임질래? 거대 기업에서 나같은 일개 말단 사원 대체할 인력은 세고 셌거든? 기어서라도 출근할거야
KETI_MULTIMODAL_0000001427_02.wav,con,male,칫 세상에서 지가 제일 잘났다고 떠들던 놈이 와 너 진짜 많이 변했다
KETI_MULTIMODAL_0000001427_03.wav,neu,male,그럼 나같은 사람은 어떻게 살라고
KETI_MULTIMODAL_0000001427_04.wav,sur,male,너 진짜 안먹을거지? 그럼 어짜피 남길 밥 내가 먹는다
KETI_MULTIMODAL_0000001427_05.wav,con,male,세상이 변했는데 나도 변해야지 요즘 세상엔 연대나오고 토익 900점에 공무원 시험 반년만에 붙은거는 아무것도 아니거든
KETI_MULTIMODAL_0000001427_06.wav,neu,male,저녁식사 나왔습니다 
KETI_MULTIMODAL_0000001427_07.wav,con,male,아이고 고맙습니다 야 저녁이 빨리도 나온다 영주야 저녁먹자
KETI_MULTIMODAL_0000001427_08.wav,neu,male,됐거든 지금 이딴 밥이 넘어가겠냐? 아씨 내일까지 작성해야하는 보고서도 있는데
KETI_MULTIMODAL_0000001427_09.wav,neu,male,그래 니말대로 먹고 힘내서 빨리 일하러가야지 이대로 주저앉아있어봤자 내 밥그릇 뺏기기만 하곘어? 먹는거야 어? 먹고 일하러 가는거야
KETI_MULTIMODAL_0000001428_00.wav,neu,female,그거 끝날라면은 아직 석달이나 더 남았다면서요.
KETI_MULTIMODAL_0000001428_01.wav,neu,male,생활비?
KETI_MULTIMODAL_0000001428_02.wav,neu,male,"저기, 나 몇 달만 여기서 더 살면 안될까? 요? 제가 뭐 여기 있는게 좋아서 그런건 전혀 아니구요, 한참 작품에 몰두해야할 때 집 구하고 이사하는게 영 번거로워서요. 뭐 이번 작품 연재 끝날때까지만."
KETI_MULTIMODAL_0000001428_03.wav,neu,male,"요새 하숙비 한 5, 60만원 한다니까, 한달에 60. 어때요?"
KETI_MULTIMODAL_0000001428_04.wav,neu,male,뭐? 뭔데?
KETI_MULTIMODAL_0000001428_05.wav,neu,male,나도 두 분한테 드릴 말씀 있는데.
KETI_MULTIMODAL_0000001428_06.wav,neu,male,대신 생활비 낼게요.
KETI_MULTIMODAL_0000001429_00.wav,neu,male,"영자씨, 내가 절대 안된다고 했으니까 신경쓰지마."
KETI_MULTIMODAL_0000001429_01.wav,neu,female,어떻게 신경을 안써요? 저렇게 부탁을 하는데.
KETI_MULTIMODAL_0000001429_02.wav,neu,male,"됐어, 저렇게 소름끼치게 눈치없는 놈을 어떻게 더 데리고 있어?"
KETI_MULTIMODAL_0000001429_03.wav,neu,female,어차피 3개월이면 꿀벌이도 나오기 전이고. 별로 상관없을거 같은데.
KETI_MULTIMODAL_0000001429_04.wav,neu,male,영자씨 진심이야? 진짜 괜찮겠어?
KETI_MULTIMODAL_0000001430_00.wav,neu,male,"아, 알았어. 여기, 60만원."
KETI_MULTIMODAL_0000001430_01.wav,neu,male,"너 임마, 형수한테 감사한줄알아. 형수가 뭐 돈 때문에 오케이했겠냐? 다 니 사정 생각해서 봐준거지."
KETI_MULTIMODAL_0000001430_02.wav,neu,female,네.
KETI_MULTIMODAL_0000001430_03.wav,neu,male,영자씨 그냥 이거 규한이 얘 줘. 너 이거 보고 확실히 지켜.
KETI_MULTIMODAL_0000001430_04.wav,neu,male,그럼. 저렇게 계속 드럽게 쓸래? 저기 나중에 우리 꿀벌이 쓸 방이거덩?
KETI_MULTIMODAL_0000001430_05.wav,neu,male,뭐야. 아까는 딱 잘라서 안된다고 말하더니.
KETI_MULTIMODAL_0000001430_06.wav,neu,male,"나는 안된다고 했는데, 니 형수가 허락하셨어."
KETI_MULTIMODAL_0000001430_07.wav,neu,female,"저기요, 근데, 그, 몇가지 규칙을 정할 필요가 있을거 같아요."
KETI_MULTIMODAL_0000001430_08.wav,neu,male,규칙이요?
KETI_MULTIMODAL_0000001430_09.wav,neu,female,"네, 저기, 그, 전에도 말씀드렸듯이 화장실 사용하실때는 문을 좀 잠그시고, 변기커버는 사용 후에 좀 내려주세요. 태교에 안좋은 야한거는 눈에 좀 안띄게 해주시구요. 속옷 정도는 스스로 빨아 입으시는게."
KETI_MULTIMODAL_0000001431_00.wav,neu,male,아버지도 이렇게 어려운한자를. 나중에 우리 꿀벌이 자기이름 한자로 잘 쓰지도 못하겠다.
KETI_MULTIMODAL_0000001431_01.wav,neu,female,뭔데 그래요? 아버님이 꿀벌이 이름 지어주려고 하셨나보네요. 아들인거 아셨음 엄청 좋아하셨을텐데.
KETI_MULTIMODAL_0000001432_00.wav,neu,male,그래서 집이 따뜻했구나?
KETI_MULTIMODAL_0000001432_01.wav,neu,female,보일러가 켜져있더라고요.
KETI_MULTIMODAL_0000001432_02.wav,hap,male,대충 정리된거같은데? 갈까? 왜?
KETI_MULTIMODAL_0000001434_00.wav,hap,male,뭐야 영애씨 퇴근하길 마치 기다린 사람처럼
KETI_MULTIMODAL_0000001434_01.wav,hap,male,그러게 
KETI_MULTIMODAL_0000001434_02.wav,neu,male,가 집에가서 소주나 한잔해
KETI_MULTIMODAL_0000001434_03.wav,hap,male,아오 집에가도 반겨주는 사람도 없고 어떻게 소주한잔이라도 할까요? 
KETI_MULTIMODAL_0000001434_04.wav,neu,male,니 와이프 친정에서 아직 안왔냐?
KETI_MULTIMODAL_0000001434_05.wav,neu,male,장모님이 애 봐주니까 세상 편하다 어떻게 어떠세요
KETI_MULTIMODAL_0000001434_06.wav,hap,male,글쎄 난 데이트있을거같은데
KETI_MULTIMODAL_0000001434_07.wav,neu,male,야 이영애 잠깐 시간돼냐
KETI_MULTIMODAL_0000001434_08.wav,sur,female,왜?
KETI_MULTIMODAL_0000001434_09.wav,neu,male,의논할게 있어서
KETI_MULTIMODAL_0000001434_010.wav,neu,female,어 그래 가 저 얘기 좀 하고 갈게요
KETI_MULTIMODAL_0000001434_011.wav,neu,male,어 그래 
KETI_MULTIMODAL_0000001434_012.wav,hap,male,아니 데이트 약속 있으시다면서요 
KETI_MULTIMODAL_0000001434_013.wav,neu,male,있을 거 같다했지 내가 언제 있댔어? 여친님 바쁘다고 문자 왔거든 빨리가
KETI_MULTIMODAL_0000001435_00.wav,hap,female,네
KETI_MULTIMODAL_0000001435_01.wav,hap,female,네
KETI_MULTIMODAL_0000001435_02.wav,hap,female,안녕히가세요
KETI_MULTIMODAL_0000001436_00.wav,hap,female,진정석쌤 잘 안 웃는 걸로 유명한데 한 번 웃어주세요 라는데...
KETI_MULTIMODAL_0000001436_01.wav,hap,male,네 뭐.
KETI_MULTIMODAL_0000001436_02.wav,hap,female,"오 난리났네요. 미소의 정석 진정석이래요. 어, 애정결핍님이 손가락 하트 좀 날려달라는데요."
KETI_MULTIMODAL_0000001436_03.wav,neu,male,손가락 하트? 그게 뭐지?
KETI_MULTIMODAL_0000001436_04.wav,neu,female,에이 500명이요? 말도 안돼.
KETI_MULTIMODAL_0000001436_05.wav,hap,male,예 뭐 좋습니다. 여러분들이 원한다면. 대신 접속자 수가 500명이 넘는다면 그 공약 제가 지켜보도록 하겠습니다.
KETI_MULTIMODAL_0000001436_06.wav,neu,male,예예예 그래요. 널리널리 알려주세요. 박하나 교수님 홍보가 된다면 제가 뭔들 못하겠습니까.
KETI_MULTIMODAL_0000001436_07.wav,hap,female,어 아이디 어쩌면천재님. 진쌤 박쌤 두 분 클럽이라 생각하시고 춤춰주세요.
KETI_MULTIMODAL_0000001436_08.wav,neu,male,아 이건 아닙니다. 제가 못하는 거 없이 다 잘하는데 유일하게 못하는 게 있다면 그건 바로 춤입니다. 
KETI_MULTIMODAL_0000001436_09.wav,neu,female,저도요. 어쩌죠?
KETI_MULTIMODAL_0000001436_010.wav,hap,male, 어쩌긴 뭘 어쩝니까? 춤은 절대 안 됩니다. 
KETI_MULTIMODAL_0000001437_00.wav,hap,female,아 저 화장실 줄이 길어서요 네 금방가요 네 네 
KETI_MULTIMODAL_0000001437_01.wav,hap,female,네 상우씨
KETI_MULTIMODAL_0000001438_00.wav,neu,female,7500원입니다
KETI_MULTIMODAL_0000001439_00.wav,neu,male,저런 상사 비위맞추기가 참 힘들어요 그죠?
KETI_MULTIMODAL_0000001439_01.wav,hap,male,마음이 아주 그냥 부처님처럼 넓으세요 
KETI_MULTIMODAL_0000001440_00.wav,neu,male,어 내가 취했나? 나 지금 헛 것 보는 거 아니지?
KETI_MULTIMODAL_0000001441_00.wav,hap,female,"아, 웃겨, 웃겨. 웃겨."
KETI_MULTIMODAL_0000001441_01.wav,hap,male,"아, 이거 뭐지? 어? 기분이 좋아 그런가봐. 오늘 그 성대모사 너무 웃기다."
KETI_MULTIMODAL_0000001441_02.wav,sur,female,하나 이름으로 상품권 보냈다고요?
KETI_MULTIMODAL_0000001441_03.wav,neu,male,"아니, 그렇다니까. 자긴 박교수님한테 홍보 물티슈 해줬는데 난 뭐 해줄 거 없나 고민하다가. 고로, 원장님 부탁때문이 아니라 제 선물을 받고. 제 선물을 받고 진교수 마음이 바뀐 거다, 라고 할 수 있죠."
KETI_MULTIMODAL_0000001441_04.wav,hap,male,"그래? 민교수 처음으로 기특한 일 했네. 어이구 ,어이구. 잘했어, 잘했어, 잘했어요."
KETI_MULTIMODAL_0000001441_05.wav,hap,male,"이재한 형사님, 전 오늘 처음으로 원장님께 칭찬받았어요. 여긴 마침내 살 만한 세상이 됐어요. 형사님 계신 곳도 살 만한가요?"
KETI_MULTIMODAL_0000001442_00.wav,neu,female,왔어요? 간만에 미세먼지도 없고 해서 빨래했어요. 좀만 기다려요. 엄마가 삼계탕 갖다 줬는데 금방 끓여 줄게요. 우리 엄마가 큰 사위를 어찌나 챙기시는지.
KETI_MULTIMODAL_0000001442_01.wav,neu,male,영자씨.
KETI_MULTIMODAL_0000001443_00.wav,sur,male,왜 그러세요? 무슨 일 있으세요?
KETI_MULTIMODAL_0000001443_01.wav,sad,female,"아니요, 그냥."
KETI_MULTIMODAL_0000001445_00.wav,neu,female,옷 안 입고 있으면 뭐하게?
KETI_MULTIMODAL_0000001445_01.wav,neu,male,영채야 
KETI_MULTIMODAL_0000001445_02.wav,neu,male,왜? 아 부부끼리 샤워하는게 뭐 영채야 내 장미를 받아달라규
KETI_MULTIMODAL_0000001445_03.wav,sur,male,아 뭐야 아 왜 벌써 옷을 다 입은거냐규? 이럴때만 왜 이렇게 빠른건데?
KETI_MULTIMODAL_0000001445_04.wav,neu,male,뭐하긴 같이 오랜만에 샤워 할라 그랬지 
KETI_MULTIMODAL_0000001446_00.wav,sur,male,뭐야? 
KETI_MULTIMODAL_0000001447_00.wav,neu,female,야 니 고모집이 냉골이라 애들 감기 걸릴까봐 왔어 아휴 애들두 있는데 보일러도 안틀어주고 
KETI_MULTIMODAL_0000001447_01.wav,neu,male,거 사람 참 아 보일러가 오래되서 그렇대잖아   
KETI_MULTIMODAL_0000001447_02.wav,neu,male,아이 근데 영채 얜 어디갔어?
KETI_MULTIMODAL_0000001447_03.wav,neu,female,영채야 벌써 자냐?
KETI_MULTIMODAL_0000001447_04.wav,ang,female,아유 오래되긴 가스비 아낄라고 안튼거지 에휴 있는사람이 더 해 그냥
KETI_MULTIMODAL_0000001447_05.wav,neu,female,아 뭐해? 혜진이 얼른 뉘지않고?
KETI_MULTIMODAL_0000001448_00.wav,hap,male,"영자씨, 순대볶음 사왔어."
KETI_MULTIMODAL_0000001448_01.wav,ang,male,하긴. 그럼 방으로 옮겨야겠다.
KETI_MULTIMODAL_0000001448_02.wav,sur,female,"아이, 그게 아니라. 술깨서 나중에 오늘일 다 기억하면 어떡해요."
KETI_MULTIMODAL_0000001448_03.wav,sur,male,"왜, 이놈자식 맞아도 싸지."
KETI_MULTIMODAL_0000001448_04.wav,ang,female,너무 쌔게 때리진 마세요.
KETI_MULTIMODAL_0000001448_05.wav,sur,male,"미안해요, 영자씨. 우리 집안에 이런 망나니 자식이 없는데. 야, 얌마, 일어나. 일어나."
KETI_MULTIMODAL_0000001448_06.wav,ang,male,"술 먹었음 곱게 쳐 잘것이지, 뭐야, 너."
KETI_MULTIMODAL_0000001448_07.wav,sad,male,"형, 뭐야? 형이 나 지금 때린거야?"
KETI_MULTIMODAL_0000001448_08.wav,ang,male,야 이놈 시끼야. 너 뭐하는 짓이야?
KETI_MULTIMODAL_0000001448_09.wav,sur,female,"사, 사, 사장님."
KETI_MULTIMODAL_0000001448_010.wav,sur,male,영자씨.
KETI_MULTIMODAL_0000001448_011.wav,ang,female,"내가, 내가 이때까지 왜 참았는데, 어? 니가, 니가 어떻게 꿀벌이보다 꿀벌이 침대에 먼저 누워있어? 야 이 새끼야."
KETI_MULTIMODAL_0000001448_012.wav,sur,male,이게 무슨 소리야?
KETI_MULTIMODAL_0000001449_00.wav,ang,female,야이 야비하기는 우리가 당연히 받아야할 치킨무를 왜 인질로 삼냐 
KETI_MULTIMODAL_0000001449_01.wav,hap,male,아까 그 치킨 배달부가 깜박잊고 두고 갔다고 다시 왔더라고 
KETI_MULTIMODAL_0000001449_02.wav,neu,female,어 야 니가 그걸 왜 
KETI_MULTIMODAL_0000001449_03.wav,neu,male,치킨무 없는 닭은 와사비 없는 초밥 단무지 없는 자장면과 같을 텐데 
KETI_MULTIMODAL_0000001449_04.wav,neu,male,그쪽 준거 아닌데 먹고 싶으면 직접 시켜먹지 어 
KETI_MULTIMODAL_0000001449_05.wav,neu,male,땡큐 하나는 땡고추 하나는 치즈 궁합맞게 잘 시켰네 짜장면은 맛없는데서 시키더니 치킨은 맛집 전수 안해줘도 되겠네 
KETI_MULTIMODAL_0000001449_06.wav,hap,female,나 가슴살 먹을게
KETI_MULTIMODAL_0000001450_00.wav,ang,male,아이 뭐요? 저딴거요? 
KETI_MULTIMODAL_0000001450_01.wav,neu,female,아유 나 몬산다 집에 가서 밥먹어 저딴거 먹지말고 
KETI_MULTIMODAL_0000001451_00.wav,neu,male,불은 살아있는데. 뭐가 문제지?
KETI_MULTIMODAL_0000001451_01.wav,sur,male,"할아버지께서는 말씀하셨습니다. 모든 연탄보일러에는 두가지 종류가 있다고, 연탄의 열기가 직접 구들을 데우는 방식과 연탄이 물을 데워 그 물이 방을 따듯하게 하는 방식 이 두가지가 있는데. 우리집의 경우 후자의 경우로 만약에 연탄을 갈았는데도 방이 따듯해지지않는다? 그럴 경우 문제는 바로"
KETI_MULTIMODAL_0000001452_00.wav,neu,male,동생아. 오늘 아침은 뭐니?
KETI_MULTIMODAL_0000001452_01.wav,neu,male,어. 형이 제일 좋아하는거.
KETI_MULTIMODAL_0000001452_02.wav,fea,male,혹시? 라면정식?
KETI_MULTIMODAL_0000001453_00.wav,ang,male,개똥같은 소리하지말고 빨리 와가  이 좀 어떻게 해봐라
KETI_MULTIMODAL_0000001453_01.wav,sur,male,아후 저 밥 못 먹을것 같은데
KETI_MULTIMODAL_0000001453_02.wav,dis,male,이 우짜면 좋노 이 뚫어뻥으로도 안 뚫리는데
KETI_MULTIMODAL_0000001453_03.wav,neu,male,할아버지께서는 말씀하셨지. 똥이 땅에 가득하면 부귀를 누린다! 이거 올해도 왠지 느낌 좋은데요?
KETI_MULTIMODAL_0000001453_04.wav,neu,male,아빠는?
KETI_MULTIMODAL_0000001453_05.wav,neu,male,아빠! 아침드세요!
KETI_MULTIMODAL_0000001453_06.wav,neu,male,야들아 변기가 또 막힜다
KETI_MULTIMODAL_0000001454_00.wav,sur,male,"뭐야, 둘이 아는 사이였어?"
KETI_MULTIMODAL_0000001454_01.wav,neu,female,아니.
KETI_MULTIMODAL_0000001454_02.wav,neu,male,아는 사이라는 거야 아니라는 거야?
KETI_MULTIMODAL_0000001454_03.wav,sur,male,야 이영애 네가 얘 다단계 끌어들인 거냐?
KETI_MULTIMODAL_0000001454_04.wav,sur,female,아니 그게 아니라... 근데 왜 반말이세요? 저를 언제 봤다고?
KETI_MULTIMODAL_0000001454_05.wav,sur,male,아... 진짜! 야... 나 기억 안 나? 조동혁!
KETI_MULTIMODAL_0000001454_06.wav,sur,male,조동혁? 조동혁... 누구지?
KETI_MULTIMODAL_0000001454_07.wav,neu,male,아... 조똥 기억 안 나?
KETI_MULTIMODAL_0000001454_08.wav,neu,female,조똥? 발산 초등학교 2학년 그 조똥?!
KETI_MULTIMODAL_0000001454_09.wav,neu,female,근데 너 키 많이 컸다. 옛날엔 작았었던 것 같은데.
KETI_MULTIMODAL_0000001454_010.wav,neu,male,진짜요? 우리 삼촌이 조그맸어요?
KETI_MULTIMODAL_0000001454_011.wav,neu,female,어. 아마 맨 앞 줄에 앉았을 걸? 맞지?
KETI_MULTIMODAL_0000001454_012.wav,sur,male,그건 기억나냐?
KETI_MULTIMODAL_0000001454_013.wav,neu,female,글쎄... 아마 그랬을 걸?
