audio,7 emotion label,34 multi emotion label,7 ox,top 1 ox,top 3 ox,top 5 ox,7 emotion,7 prob,top 1 emotion,top 1 prob,top 3 emotion,top 3 prob,top 5 emotion,top 5 prob,top 1 ox (mapping 7),top 1 emotion (mapping 7),top 3 ox (mapping 7),top 3 emotion (mapping 7),top 5 ox (mapping 7),top 5 emotion (mapping 7)
flagship_a_06109.wav,두려움,싫음 짜증남,X,O,O,O,0.623934268951416,중립,싫음,0.3916,싫음 짜증남 중립,0.3916 0.2290 0.2140,분노 싫음 짜증남 당황 중립,0.0441 0.3916 0.2290 0.0254 0.2140,X,싫음,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_07920.wav,두려움,싫음,X,O,O,O,0.46495652198791504,싫음,싫음,0.3820,싫음 짜증남 중립,0.3820 0.2493 0.1426,분노 싫음 짜증남 안타까움 중립,0.0628 0.3820 0.2493 0.0225 0.1426,X,싫음,X,싫음 중립,X,분노 싫음 슬픔 중립
flagship_a_40968.wav,두려움,불안,X,X,X,X,0.3755192756652832,싫음,싫음,0.3866,싫음 짜증남 중립,0.3866 0.2411 0.0725,싫음 짜증남 슬픔 안타까움 중립,0.3866 0.2411 0.0490 0.0555 0.0725,X,싫음,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_09588.wav,두려움,중립,X,X,O,O,0.2754998803138733,싫음,싫음,0.2510,싫음 짜증남 중립,0.2510 0.1672 0.1414,싫음 짜증남 당황 놀람 중립,0.2510 0.1672 0.1060 0.0702 0.1414,X,싫음,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_16305.wav,두려움,두려움 당황,X,X,O,O,0.5929858684539795,놀람,놀람,0.3992,당황 놀람 중립,0.2553 0.3992 0.1125,싫음 짜증남 당황 놀람 중립,0.0660 0.0393 0.2553 0.3992 0.1125,X,놀람,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_33722.wav,두려움,불안 당황 놀람,X,X,O,O,0.5695779323577881,중립,중립,0.4322,싫음 당황 중립,0.1627 0.0899 0.4322,싫음 짜증남 당황 놀람 중립,0.1627 0.0864 0.0899 0.0644 0.4322,X,중립,O,싫음 두려움 중립,O,싫음 두려움 놀람 중립
flagship_a_41880.wav,두려움,싫음,X,O,O,O,0.2640605568885803,싫음,싫음,0.3261,싫음 짜증남 중립,0.3261 0.2079 0.1305,분노 싫음 짜증남 안타까움 중립,0.0503 0.3261 0.2079 0.0514 0.1305,X,싫음,X,싫음 중립,X,분노 싫음 슬픔 중립
flagship_a_06189.wav,두려움,슬픔 미안함 안타까움,X,X,O,O,0.6670243740081787,슬픔,싫음,0.2539,싫음 짜증남 슬픔,0.2539 0.1358 0.1369,싫음 짜증남 슬픔 안타까움 중립,0.2539 0.1358 0.1369 0.1193 0.1188,X,싫음,X,싫음 슬픔,X,싫음 슬픔 중립
flagship_a_18449.wav,두려움,싫음 짜증남,O,X,X,O,0.3514604866504669,두려움,중립,0.3003,당황 놀람 중립,0.1732 0.1958 0.3003,싫음 짜증남 당황 놀람 중립,0.0994 0.0498 0.1732 0.1958 0.3003,X,중립,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_31103.wav,두려움,싫음,X,O,O,O,0.525439977645874,슬픔,싫음,0.2703,싫음 짜증남 중립,0.2703 0.1730 0.1142,싫음 짜증남 불안 안타까움 중립,0.2703 0.1730 0.0640 0.0690 0.1142,X,싫음,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_41595.wav,두려움,지루함,X,X,X,X,0.8445323705673218,놀람,싫음,0.2066,싫음 놀람 중립,0.2066 0.1837 0.1614,싫음 짜증남 당황 놀람 중립,0.2066 0.1311 0.1453 0.1837 0.1614,X,싫음,X,싫음 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_17425.wav,두려움,당황,X,X,X,O,0.5123376250267029,분노,중립,0.3312,싫음 짜증남 중립,0.2834 0.1604 0.3312,분노 싫음 짜증남 당황 중립,0.0318 0.2834 0.1604 0.0262 0.3312,X,중립,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_26158.wav,두려움,싫음,O,X,X,O,0.5229514837265015,두려움,중립,0.3768,당황 놀람 중립,0.1394 0.1107 0.3768,싫음 불안 당황 놀람 중립,0.0813 0.0565 0.1394 0.1107 0.3768,X,중립,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_28728.wav,두려움,싫음 짜증남,O,X,O,O,0.3338853120803833,두려움,당황,0.2103,싫음 당황 놀람,0.2052 0.2103 0.1942,싫음 짜증남 당황 놀람 중립,0.2052 0.1457 0.2103 0.1942 0.0726,O,두려움,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_05266.wav,두려움,슬픔,X,X,X,O,0.3739357888698578,슬픔,중립,0.4017,싫음 짜증남 중립,0.2603 0.1189 0.4017,싫음 짜증남 슬픔 안타까움 중립,0.2603 0.1189 0.0339 0.0504 0.4017,X,중립,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_22707.wav,두려움,싫음 짜증남 당황,O,X,O,O,0.43165498971939087,두려움,슬픔,0.2156,싫음 슬픔 안타까움,0.1124 0.2156 0.1506,싫음 짜증남 슬픔 안타까움 괴로움,0.1124 0.0677 0.2156 0.1506 0.0848,X,슬픔,X,싫음 슬픔,X,싫음 슬픔
flagship_a_38263.wav,두려움,분노,O,X,X,X,0.4681410789489746,두려움,싫음,0.1716,싫음 짜증남 슬픔,0.1716 0.1184 0.1541,싫음 짜증남 슬픔 안타까움 괴로움,0.1716 0.1184 0.1541 0.1146 0.0865,X,싫음,X,싫음 슬픔,X,싫음 슬픔
flagship_a_32231.wav,두려움,분노 짜증남,X,X,O,O,0.4690103232860565,슬픔,싫음,0.4082,분노 싫음 짜증남,0.0983 0.4082 0.2957,분노 싫음 짜증남 당황 중립,0.0983 0.4082 0.2957 0.0301 0.0299,X,싫음,X,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_41460.wav,두려움,분노,X,X,O,O,0.3925960659980774,중립,싫음,0.4074,분노 싫음 짜증남,0.0660 0.4074 0.2819,분노 싫음 짜증남 안타까움 중립,0.0660 0.4074 0.2819 0.0365 0.0597,X,싫음,X,분노 싫음,X,분노 싫음 슬픔 중립
flagship_a_10259.wav,두려움,중립,X,X,X,O,0.34487614035606384,분노,싫음,0.3310,분노 싫음 짜증남,0.1055 0.3310 0.2385,분노 싫음 짜증남 만족 중립,0.1055 0.3310 0.2385 0.0320 0.0881,X,싫음,X,분노 싫음,X,분노 싫음 행복 중립
flagship_a_15062.wav,두려움,슬픔 안타까움,X,X,X,O,0.4703730344772339,분노,싫음,0.4470,분노 싫음 짜증남,0.0657 0.4470 0.2803,분노 싫음 짜증남 안타까움 중립,0.0657 0.4470 0.2803 0.0255 0.0542,X,싫음,X,분노 싫음,X,분노 싫음 슬픔 중립
flagship_a_37033.wav,두려움,자신감,O,X,X,X,0.3570786118507385,두려움,당황,0.1957,싫음 당황 놀람,0.1827 0.1957 0.1812,싫음 짜증남 당황 놀람 중립,0.1827 0.1321 0.1957 0.1812 0.1004,O,두려움,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_10249.wav,두려움,당황 놀람,O,X,O,O,0.3420809507369995,두려움,중립,0.1766,싫음 당황 중립,0.1703 0.1658 0.1766,싫음 짜증남 당황 놀람 중립,0.1703 0.1041 0.1658 0.1142 0.1766,X,중립,O,싫음 두려움 중립,O,싫음 두려움 놀람 중립
flagship_a_07278.wav,두려움,당황 슬픔,X,X,O,O,0.6309803128242493,놀람,싫음,0.2018,싫음 당황 놀람,0.2018 0.1866 0.1832,싫음 짜증남 당황 놀람 중립,0.2018 0.1399 0.1866 0.1832 0.0881,X,싫음,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_40669.wav,두려움,억울함 두려움 불안 당황 슬픔 안타까움 놀람,X,X,O,O,0.31201326847076416,놀람,싫음,0.1778,싫음 당황 놀람,0.1778 0.1604 0.1640,싫음 짜증남 당황 놀람 중립,0.1778 0.1276 0.1604 0.1640 0.0636,X,싫음,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_09961.wav,두려움,중립,O,X,O,O,0.38313326239585876,두려움,당황,0.1935,당황 놀람 중립,0.1935 0.1767 0.1666,싫음 짜증남 당황 놀람 중립,0.1404 0.0885 0.1935 0.1767 0.1666,O,두려움,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_05827.wav,두려움,싫음,O,O,O,O,0.3598603308200836,두려움,싫음,0.3462,싫음 짜증남 중립,0.3462 0.2074 0.1657,싫음 짜증남 불안 당황 중립,0.3462 0.2074 0.0441 0.0471 0.1657,X,싫음,X,싫음 중립,O,싫음 두려움 중립
flagship_a_17870.wav,두려움,싫음 짜증남,O,O,O,O,0.5876099467277527,두려움,싫음,0.2132,싫음 짜증남 안타까움,0.2132 0.1552 0.0831,싫음 짜증남 불안 슬픔 안타까움,0.2132 0.1552 0.0647 0.0789 0.0831,X,싫음,X,싫음 슬픔,O,싫음 두려움 슬픔
flagship_a_22608.wav,두려움,분노,X,X,X,O,0.6207772493362427,슬픔,싫음,0.3612,싫음 짜증남 중립,0.3612 0.2051 0.2282,분노 싫음 짜증남 안타까움 중립,0.0337 0.3612 0.2051 0.0348 0.2282,X,싫음,X,싫음 중립,X,분노 싫음 슬픔 중립
flagship_a_43264.wav,두려움,싫음 지루함,X,X,X,X,0.4380137324333191,행복,즐거움,0.2197,행복 기쁨 즐거움,0.1629 0.2086 0.2197,행복 기쁨 즐거움 만족 중립,0.1629 0.2086 0.2197 0.1359 0.0389,X,행복,X,행복,X,행복 중립
flagship_a_19112.wav,두려움,슬픔 안타까움 괴로움,O,X,X,O,0.4465779662132263,두려움,싫음,0.2386,싫음 짜증남 중립,0.2386 0.1356 0.1582,싫음 짜증남 당황 안타까움 중립,0.2386 0.1356 0.0705 0.0699 0.1582,X,싫음,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_11599.wav,두려움,중립,X,O,O,O,0.47153863310813904,슬픔,중립,0.5718,싫음 안타까움 중립,0.0894 0.0643 0.5718,싫음 짜증남 슬픔 안타까움 중립,0.0894 0.0381 0.0480 0.0643 0.5718,X,중립,X,싫음 슬픔 중립,X,싫음 슬픔 중립
flagship_a_10670.wav,두려움,슬픔 안타까움,X,X,O,O,0.5903647541999817,슬픔,싫음,0.2290,싫음 슬픔 중립,0.2290 0.1315 0.1374,싫음 짜증남 슬픔 안타까움 중립,0.2290 0.1233 0.1315 0.1278 0.1374,X,싫음,X,싫음 슬픔 중립,X,싫음 슬픔 중립
flagship_a_11297.wav,두려움,싫음,X,X,O,O,0.40632227063179016,슬픔,중립,0.2538,싫음 짜증남 중립,0.1798 0.1079 0.2538,싫음 짜증남 불안 안타까움 중립,0.1798 0.1079 0.0574 0.0781 0.2538,X,중립,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_41817.wav,두려움,싫음,X,O,O,O,0.552328884601593,슬픔,싫음,0.2426,싫음 짜증남 중립,0.2426 0.1449 0.1952,싫음 짜증남 불안 안타까움 중립,0.2426 0.1449 0.0589 0.0677 0.1952,X,싫음,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_10184.wav,두려움,두려움 불안 당황,X,X,X,X,0.2838401198387146,중립,싫음,0.2963,싫음 짜증남 중립,0.2963 0.1844 0.0969,싫음 짜증남 슬픔 안타까움 중립,0.2963 0.1844 0.0648 0.0728 0.0969,X,싫음,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_04740.wav,두려움,중립,O,O,O,O,0.43344107270240784,두려움,중립,0.4768,싫음 짜증남 중립,0.2250 0.1080 0.4768,싫음 짜증남 슬픔 안타까움 중립,0.2250 0.1080 0.0255 0.0410 0.4768,X,중립,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_20092.wav,두려움,분노 싫음 짜증남,X,O,O,O,0.26482123136520386,분노,싫음,0.4693,싫음 짜증남 중립,0.4693 0.2837 0.0509,분노 싫음 짜증남 안타까움 중립,0.0483 0.4693 0.2837 0.0349 0.0509,X,싫음,X,싫음 중립,X,분노 싫음 슬픔 중립
flagship_a_41062.wav,두려움,싫음,X,X,O,O,0.5112049579620361,슬픔,중립,0.2720,싫음 짜증남 중립,0.2068 0.1098 0.2720,싫음 짜증남 슬픔 안타까움 중립,0.2068 0.1098 0.0812 0.0966 0.2720,X,중립,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_44723.wav,두려움,불안 당황,X,O,O,O,0.7392454147338867,놀람,당황,0.2281,싫음 당황 놀람,0.1314 0.2281 0.2128,싫음 짜증남 당황 놀람 중립,0.1314 0.0919 0.2281 0.2128 0.1105,O,두려움,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_17397.wav,두려움,짜증남,O,X,O,O,0.5624731183052063,두려움,싫음,0.3045,싫음 짜증남 중립,0.3045 0.1793 0.1248,싫음 짜증남 불안 당황 중립,0.3045 0.1793 0.0608 0.0653 0.1248,X,싫음,X,싫음 중립,O,싫음 두려움 중립
flagship_a_34355.wav,두려움,중립,O,O,O,O,0.1994743049144745,두려움,중립,0.5273,싫음 짜증남 중립,0.1777 0.0935 0.5273,싫음 짜증남 당황 놀람 중립,0.1777 0.0935 0.0312 0.0231 0.5273,X,중립,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_04861.wav,두려움,억울함 슬픔,X,X,X,O,0.49041640758514404,슬픔,중립,0.1986,싫음 안타까움 중립,0.1801 0.1237 0.1986,싫음 짜증남 슬픔 안타까움 중립,0.1801 0.0898 0.1177 0.1237 0.1986,X,중립,X,싫음 슬픔 중립,X,싫음 슬픔 중립
flagship_a_10358.wav,두려움,중립,O,X,O,O,0.29950761795043945,두려움,싫음,0.3200,싫음 짜증남 중립,0.3200 0.2006 0.2728,분노 싫음 짜증남 당황 중립,0.0375 0.3200 0.2006 0.0377 0.2728,X,싫음,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_13823.wav,두려움,미안함 안타까움,X,X,O,O,0.5922009348869324,슬픔,싫음,0.1398,싫음 슬픔 안타까움,0.1398 0.1272 0.1200,싫음 짜증남 슬픔 안타까움 중립,0.1398 0.0827 0.1272 0.1200 0.0888,X,싫음,X,싫음 슬픔,X,싫음 슬픔 중립
flagship_a_00022.wav,두려움,분노 싫음 짜증남 두려움 불안 당황,X,O,O,O,0.23300063610076904,놀람,싫음,0.2497,싫음 짜증남 안타까움,0.2497 0.1770 0.0755,싫음 짜증남 슬픔 안타까움 중립,0.2497 0.1770 0.0701 0.0755 0.0730,X,싫음,X,싫음 슬픔,X,싫음 슬픔 중립
flagship_a_37332.wav,두려움,중립,X,O,O,O,0.41585883498191833,중립,중립,0.2936,싫음 당황 중립,0.0954 0.1075 0.2936,싫음 불안 당황 놀람 중립,0.0954 0.0592 0.1075 0.0743 0.2936,X,중립,O,싫음 두려움 중립,O,싫음 두려움 놀람 중립
flagship_a_08171.wav,두려움,짜증남 당황,X,X,O,O,0.35910284519195557,놀람,싫음,0.3298,분노 싫음 짜증남,0.0925 0.3298 0.2696,분노 싫음 짜증남 당황 놀람,0.0925 0.3298 0.2696 0.0757 0.0421,X,싫음,X,분노 싫음,O,분노 싫음 두려움 놀람
flagship_a_40715.wav,두려움,싫음 짜증남,O,O,O,O,0.42029085755348206,두려움,싫음,0.3037,싫음 짜증남 슬픔,0.3037 0.1827 0.0977,싫음 짜증남 슬픔 안타까움 중립,0.3037 0.1827 0.0977 0.0948 0.0944,X,싫음,X,싫음 슬픔,X,싫음 슬픔 중립
flagship_a_40036.wav,두려움,불안,X,X,X,O,0.36311474442481995,슬픔,슬픔,0.2074,슬픔 안타까움 중립,0.2074 0.1683 0.1297,싫음 불안 슬픔 안타까움 중립,0.1118 0.0651 0.2074 0.1683 0.1297,X,슬픔,X,슬픔 중립,O,싫음 두려움 슬픔 중립
flagship_a_44045.wav,두려움,싫음 짜증남 두려움 당황,O,O,O,O,0.5696505308151245,두려움,싫음,0.2254,싫음 짜증남 슬픔,0.2254 0.1570 0.1200,싫음 짜증남 슬픔 안타까움 괴로움,0.2254 0.1570 0.1200 0.0977 0.0661,X,싫음,X,싫음 슬픔,X,싫음 슬픔
flagship_a_13257.wav,두려움,짜증남,X,X,X,O,0.327644020318985,놀람,중립,0.3497,당황 놀람 중립,0.1428 0.1705 0.3497,싫음 짜증남 당황 놀람 중립,0.0724 0.0401 0.1428 0.1705 0.3497,X,중립,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_00961.wav,두려움,두려움 당황,O,X,X,O,0.5026625990867615,두려움,싫음,0.2125,싫음 짜증남 중립,0.2125 0.1438 0.1874,싫음 짜증남 당황 놀람 중립,0.2125 0.1438 0.1286 0.1013 0.1874,X,싫음,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_18611.wav,두려움,두려움 불안 슬픔 안타까움,O,X,X,O,0.42573437094688416,두려움,놀람,0.2750,당황 놀람 중립,0.2523 0.2750 0.1946,싫음 불안 당황 놀람 중립,0.0646 0.0520 0.2523 0.2750 0.1946,X,놀람,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_16532.wav,두려움,당황,X,X,X,O,0.5043794512748718,놀람,중립,0.3392,싫음 짜증남 중립,0.2217 0.1223 0.3392,싫음 짜증남 당황 안타까움 중립,0.2217 0.1223 0.0309 0.0434 0.3392,X,중립,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_43163.wav,두려움,싫음,O,X,O,O,0.3316199779510498,두려움,당황,0.2488,싫음 당황 놀람,0.1630 0.2488 0.1877,싫음 짜증남 당황 놀람 중립,0.1630 0.1114 0.2488 0.1877 0.0811,O,두려움,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_15905.wav,두려움,싫음,X,X,O,O,0.34267160296440125,중립,중립,0.2338,싫음 안타까움 중립,0.1056 0.0756 0.2338,싫음 짜증남 슬픔 안타까움 중립,0.1056 0.0584 0.0603 0.0756 0.2338,X,중립,X,싫음 슬픔 중립,X,싫음 슬픔 중립
flagship_a_36972.wav,두려움,안타까움,X,X,X,O,0.36717280745506287,중립,싫음,0.4057,싫음 짜증남 중립,0.4057 0.2490 0.1697,분노 싫음 짜증남 안타까움 중립,0.0452 0.4057 0.2490 0.0228 0.1697,X,싫음,X,싫음 중립,X,분노 싫음 슬픔 중립
flagship_a_42890.wav,두려움,분노 싫음 두려움,X,O,O,O,0.24892602860927582,분노,싫음,0.2886,싫음 짜증남 중립,0.2886 0.1765 0.1765,분노 싫음 짜증남 당황 중립,0.0450 0.2886 0.1765 0.0566 0.1765,X,싫음,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_29364.wav,두려움,불안,O,X,X,X,0.6372650265693665,두려움,싫음,0.2127,싫음 짜증남 안타까움,0.2127 0.1422 0.0843,싫음 짜증남 당황 슬픔 안타까움,0.2127 0.1422 0.0748 0.0801 0.0843,X,싫음,X,싫음 슬픔,O,싫음 두려움 슬픔
flagship_a_13123.wav,두려움,싫음 당황,X,O,O,O,0.7046474814414978,슬픔,싫음,0.3381,싫음 짜증남 중립,0.3381 0.1992 0.1481,싫음 짜증남 슬픔 안타까움 중립,0.3381 0.1992 0.0530 0.0667 0.1481,X,싫음,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_39587.wav,두려움,싫음,O,O,O,O,0.2173023819923401,두려움,싫음,0.3332,싫음 짜증남 중립,0.3332 0.2101 0.0809,싫음 짜증남 슬픔 안타까움 중립,0.3332 0.2101 0.0541 0.0654 0.0809,X,싫음,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_00662.wav,두려움,중립,O,X,O,O,0.2657313644886017,두려움,싫음,0.4355,싫음 짜증남 중립,0.4355 0.2861 0.0795,분노 싫음 짜증남 안타까움 중립,0.0677 0.4355 0.2861 0.0252 0.0795,X,싫음,X,싫음 중립,X,분노 싫음 슬픔 중립
flagship_a_43937.wav,두려움,만족 자신감,X,X,X,X,0.347834974527359,놀람,싫음,0.3206,분노 싫음 짜증남,0.1225 0.3206 0.2767,분노 싫음 짜증남 당황 놀람,0.1225 0.3206 0.2767 0.0703 0.0461,X,싫음,X,분노 싫음,O,분노 싫음 두려움 놀람
flagship_a_11597.wav,두려움,슬픔,X,X,X,X,0.44254323840141296,싫음,싫음,0.3681,싫음 짜증남 중립,0.3681 0.2479 0.1201,분노 싫음 짜증남 당황 중립,0.0759 0.3681 0.2479 0.0590 0.1201,X,싫음,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_17056.wav,두려움,짜증남 당황,X,X,O,O,0.41775694489479065,싫음,싫음,0.3148,분노 싫음 짜증남,0.0998 0.3148 0.2384,분노 싫음 짜증남 당황 중립,0.0998 0.3148 0.2384 0.0488 0.0587,X,싫음,X,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_20742.wav,두려움,분노 싫음 짜증남,X,X,O,O,0.5671804547309875,중립,중립,0.5655,싫음 짜증남 중립,0.1505 0.0753 0.5655,싫음 짜증남 당황 만족 중립,0.1505 0.0753 0.0167 0.0312 0.5655,X,중립,X,싫음 중립,O,싫음 두려움 행복 중립
flagship_a_25318.wav,두려움,당황 괴로움,X,O,O,O,0.24485480785369873,놀람,당황,0.2029,싫음 당황 놀람,0.1672 0.2029 0.1165,싫음 짜증남 불안 당황 놀람,0.1672 0.1083 0.0822 0.2029 0.1165,O,두려움,O,싫음 두려움 놀람,O,싫음 두려움 놀람
flagship_a_13619.wav,두려움,당황 놀람,X,O,O,O,0.4133831858634949,놀람,놀람,0.5056,싫음 당황 놀람,0.0474 0.2819 0.5056,싫음 짜증남 당황 놀람 중립,0.0474 0.0318 0.2819 0.5056 0.0347,X,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_39570.wav,두려움,싫음 짜증남,O,O,O,O,0.3309811055660248,두려움,싫음,0.4252,싫음 짜증남 중립,0.4252 0.2762 0.0783,분노 싫음 짜증남 당황 중립,0.0534 0.4252 0.2762 0.0283 0.0783,X,싫음,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_34565.wav,두려움,중립,X,O,O,O,0.3042479455471039,중립,중립,0.4686,싫음 짜증남 중립,0.2111 0.1173 0.4686,싫음 짜증남 불안 안타까움 중립,0.2111 0.1173 0.0246 0.0330 0.4686,X,중립,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_07388.wav,두려움,중립,O,X,O,O,0.2808680832386017,두려움,싫음,0.2345,싫음 짜증남 중립,0.2345 0.1475 0.1251,싫음 짜증남 슬픔 안타까움 중립,0.2345 0.1475 0.0861 0.0912 0.1251,X,싫음,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_19183.wav,두려움,불안,X,X,X,X,0.39404019713401794,싫음,중립,0.1428,싫음 당황 중립,0.1360 0.1023 0.1428,싫음 짜증남 당황 놀람 중립,0.1360 0.0929 0.1023 0.0807 0.1428,X,중립,O,싫음 두려움 중립,O,싫음 두려움 놀람 중립
flagship_a_32716.wav,두려움,싫음 당황,O,O,O,O,0.4722292125225067,두려움,당황,0.2195,싫음 당황 놀람,0.2004 0.2195 0.1360,싫음 짜증남 당황 놀람 중립,0.2004 0.1272 0.2195 0.1360 0.1113,O,두려움,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_34394.wav,두려움,지루함 무관심,X,X,X,X,0.28326961398124695,분노,중립,0.3266,싫음 짜증남 중립,0.2121 0.1328 0.3266,싫음 짜증남 당황 놀람 중립,0.2121 0.1328 0.0691 0.0479 0.3266,X,중립,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_00771.wav,두려움,안타까움 괴로움,X,X,X,O,0.2748335599899292,싫음,싫음,0.4149,싫음 짜증남 중립,0.4149 0.2520 0.0506,분노 싫음 짜증남 안타까움 중립,0.0474 0.4149 0.2520 0.0484 0.0506,X,싫음,X,싫음 중립,X,분노 싫음 슬픔 중립
flagship_a_03048.wav,두려움,슬픔 안타까움,X,X,X,O,0.36110565066337585,중립,싫음,0.3268,싫음 짜증남 중립,0.3268 0.2271 0.0806,분노 싫음 짜증남 안타까움 중립,0.0634 0.3268 0.2271 0.0511 0.0806,X,싫음,X,싫음 중립,X,분노 싫음 슬픔 중립
flagship_a_28781.wav,두려움,중립,X,X,O,O,0.7576143145561218,슬픔,싫음,0.4652,싫음 짜증남 중립,0.4652 0.2665 0.1134,분노 싫음 짜증남 안타까움 중립,0.0473 0.4652 0.2665 0.0220 0.1134,X,싫음,X,싫음 중립,X,분노 싫음 슬픔 중립
flagship_a_42994.wav,두려움,분노 억울함 싫음 미워함 짜증남,X,O,O,O,0.5059574842453003,놀람,싫음,0.3342,분노 싫음 짜증남,0.1178 0.3342 0.2663,분노 싫음 짜증남 당황 놀람,0.1178 0.3342 0.2663 0.0924 0.0755,X,싫음,X,분노 싫음,O,분노 싫음 두려움 놀람
flagship_a_23118.wav,두려움,괴로움,X,X,X,X,0.6101745367050171,분노,싫음,0.4433,분노 싫음 짜증남,0.0732 0.4433 0.3160,분노 싫음 짜증남 안타까움 중립,0.0732 0.4433 0.3160 0.0239 0.0312,X,싫음,X,분노 싫음,X,분노 싫음 슬픔 중립
flagship_a_28051.wav,두려움,슬픔,O,X,X,X,0.29864776134490967,두려움,싫음,0.3201,싫음 짜증남 중립,0.3201 0.2235 0.0992,분노 싫음 짜증남 안타까움 중립,0.0562 0.3201 0.2235 0.0561 0.0992,X,싫음,X,싫음 중립,X,분노 싫음 슬픔 중립
flagship_a_10292.wav,두려움,두려움 당황 놀람,X,O,O,O,0.38465115427970886,놀람,놀람,0.4384,당황 놀람 중립,0.2295 0.4384 0.0877,싫음 불안 당황 놀람 중립,0.0399 0.0292 0.2295 0.4384 0.0877,X,놀람,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_35805.wav,두려움,놀람,X,X,X,X,0.3613767623901367,행복,중립,0.2121,기쁨 만족 중립,0.1051 0.1084 0.2121,싫음 기쁨 즐거움 만족 중립,0.0917 0.1051 0.0944 0.1084 0.2121,X,중립,X,행복 중립,X,싫음 행복 중립
flagship_a_40384.wav,두려움,싫음 짜증남,O,X,O,O,0.3920452296733856,두려움,중립,0.2901,싫음 짜증남 중립,0.2778 0.1618 0.2901,분노 싫음 짜증남 당황 중립,0.0386 0.2778 0.1618 0.0486 0.2901,X,중립,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_32942.wav,두려움,불안 당황,O,X,X,X,0.4845339357852936,두려움,싫음,0.2890,싫음 짜증남 중립,0.2890 0.1730 0.2595,분노 싫음 짜증남 안타까움 중립,0.0395 0.2890 0.1730 0.0385 0.2595,X,싫음,X,싫음 중립,X,분노 싫음 슬픔 중립
flagship_a_38522.wav,두려움,싫음,X,O,O,O,0.32555222511291504,슬픔,싫음,0.3346,싫음 짜증남 중립,0.3346 0.2142 0.0954,분노 싫음 짜증남 당황 중립,0.0568 0.3346 0.2142 0.0634 0.0954,X,싫음,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_32941.wav,두려움,불안 당황 놀람,X,O,O,O,0.4272155463695526,놀람,놀람,0.3713,당황 놀람 중립,0.2629 0.3713 0.0871,싫음 짜증남 당황 놀람 중립,0.0805 0.0532 0.2629 0.3713 0.0871,X,놀람,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_29953.wav,두려움,억울함 당황,X,X,X,X,0.2303370237350464,행복,기쁨,0.1969,행복 기쁨 즐거움,0.1411 0.1969 0.1917,싫음 행복 기쁨 즐거움 만족,0.0380 0.1411 0.1969 0.1917 0.1240,X,행복,X,행복,X,싫음 행복
