audio,7 emotion label,34 multi emotion label,7 ox,top 1 ox,top 3 ox,top 5 ox,7 emotion,7 prob,top 1 emotion,top 1 prob,top 3 emotion,top 3 prob,top 5 emotion,top 5 prob,top 1 ox (mapping 7),top 1 emotion (mapping 7),top 3 ox (mapping 7),top 3 emotion (mapping 7),top 5 ox (mapping 7),top 5 emotion (mapping 7)
flagship_a_23553.wav,분노,싫음 짜증남,O,O,O,O,0.8658219575881958,분노,싫음,0.4122,분노 싫음 짜증남,0.0905 0.4122 0.3684,분노 억울함 싫음 짜증남 중립,0.0905 0.0116 0.4122 0.3684 0.0299,X,싫음,O,분노 싫음,O,분노 싫음 중립
flagship_a_27644.wav,분노,분노 짜증남,X,X,O,O,0.35839536786079407,두려움,싫음,0.4093,분노 싫음 짜증남,0.1455 0.4093 0.4089,분노 싫음 미워함 짜증남 슬픔,0.1455 0.4093 0.0065 0.4089 0.0043,X,싫음,O,분노 싫음,O,분노 싫음 슬픔
flagship_a_25937.wav,분노,중립,X,X,O,O,0.505784809589386,싫음,싫음,0.3205,싫음 짜증남 중립,0.3205 0.2273 0.1651,분노 싫음 짜증남 안타까움 중립,0.0846 0.3205 0.2273 0.0436 0.1651,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_35713.wav,분노,중립,X,X,X,O,0.46770143508911133,싫음,당황,0.1571,싫음 당황 놀람,0.1227 0.1571 0.1261,싫음 불안 당황 놀람 중립,0.1227 0.0990 0.1571 0.1261 0.0934,X,두려움,X,싫음 두려움 놀람,X,싫음 두려움 놀람 중립
flagship_a_16225.wav,분노,싫음 짜증남,X,O,O,O,0.8388349413871765,싫음,짜증남,0.4128,분노 싫음 짜증남,0.0978 0.3820 0.4128,분노 싫음 짜증남 당황 괴로움,0.0978 0.3820 0.4128 0.0126 0.0135,X,싫음,O,분노 싫음,O,분노 싫음 두려움 슬픔
flagship_a_14255.wav,분노,중립,O,X,X,O,0.36855775117874146,분노,싫음,0.1851,싫음 당황 놀람,0.1851 0.1748 0.1414,싫음 짜증남 당황 놀람 중립,0.1851 0.1063 0.1748 0.1414 0.0887,X,싫음,X,싫음 두려움 놀람,X,싫음 두려움 놀람 중립
flagship_a_01377.wav,분노,짜증남,X,X,O,O,0.4174242615699768,두려움,싫음,0.1990,싫음 짜증남 중립,0.1990 0.1683 0.1210,분노 싫음 짜증남 불안 중립,0.1021 0.1990 0.1683 0.0649 0.1210,X,싫음,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_06272.wav,분노,싫음 두려움 불안 안타까움,X,O,O,O,0.6917792558670044,슬픔,싫음,0.3193,싫음 짜증남 중립,0.3193 0.1621 0.1173,싫음 짜증남 불안 당황 중립,0.3193 0.1621 0.0690 0.0716 0.1173,X,싫음,X,싫음 중립,X,싫음 두려움 중립
flagship_a_17081.wav,분노,놀람,O,X,O,O,0.5851383209228516,분노,싫음,0.2812,싫음 짜증남 놀람,0.2812 0.2494 0.1326,분노 싫음 짜증남 당황 놀람,0.1040 0.2812 0.2494 0.0929 0.1326,X,싫음,X,싫음 놀람,O,분노 싫음 두려움 놀람
flagship_a_09121.wav,분노,싫음,O,O,O,O,0.5229603052139282,분노,싫음,0.3191,싫음 짜증남 중립,0.3191 0.1881 0.0956,분노 싫음 짜증남 안타까움 중립,0.0655 0.3191 0.1881 0.0614 0.0956,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_01283.wav,분노,싫음 짜증남,X,O,O,O,0.8284669518470764,싫음,싫음,0.3799,싫음 짜증남 중립,0.3799 0.2689 0.0771,분노 싫음 짜증남 당황 중립,0.0693 0.3799 0.2689 0.0408 0.0771,X,싫음,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_16431.wav,분노,슬픔 실망,O,X,X,O,0.6569706201553345,분노,싫음,0.2084,싫음 짜증남 안타까움,0.2084 0.1470 0.1269,싫음 짜증남 슬픔 안타까움 괴로움,0.2084 0.1470 0.0936 0.1269 0.1238,X,싫음,X,싫음 슬픔,X,싫음 슬픔
flagship_a_13401.wav,분노,중립,X,X,O,O,0.8163033723831177,싫음,싫음,0.3875,싫음 짜증남 중립,0.3875 0.2808 0.0758,분노 싫음 짜증남 안타까움 중립,0.0543 0.3875 0.2808 0.0418 0.0758,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_34900.wav,분노,분노 싫음,X,O,O,O,0.5818331837654114,싫음,싫음,0.3497,분노 싫음 짜증남,0.0673 0.3497 0.2750,분노 싫음 짜증남 안타까움 중립,0.0673 0.3497 0.2750 0.0399 0.0553,X,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
flagship_a_42693.wav,분노,분노 싫음,O,O,O,O,0.7377564311027527,분노,싫음,0.3170,싫음 짜증남 중립,0.3170 0.1385 0.0903,분노 싫음 짜증남 놀람 중립,0.0555 0.3170 0.1385 0.0848 0.0903,X,싫음,X,싫음 중립,O,분노 싫음 놀람 중립
flagship_a_06768.wav,분노,싫음 짜증남,O,O,O,O,0.7131733894348145,분노,싫음,0.3045,분노 싫음 짜증남,0.2097 0.3045 0.2142,분노 싫음 짜증남 안타까움 괴로움,0.2097 0.3045 0.2142 0.0361 0.0400,X,싫음,O,분노 싫음,O,분노 싫음 슬픔
flagship_a_34921.wav,분노,분노 싫음 미워함 짜증남,O,O,O,O,0.7204814553260803,분노,싫음,0.2745,분노 싫음 짜증남,0.0896 0.2745 0.2549,분노 싫음 짜증남 당황 중립,0.0896 0.2745 0.2549 0.0808 0.0614,X,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_31713.wav,분노,분노 싫음 미워함 짜증남,O,X,O,O,0.8820228576660156,분노,놀람,0.5228,싫음 당황 놀람,0.0794 0.1795 0.5228,분노 싫음 짜증남 당황 놀람,0.0482 0.0794 0.0682 0.1795 0.5228,X,놀람,X,싫음 두려움 놀람,O,분노 싫음 두려움 놀람
flagship_a_02222.wav,분노,미워함,O,X,X,X,0.6982805728912354,분노,짜증남,0.3987,분노 싫음 짜증남,0.1639 0.2474 0.3987,분노 싫음 짜증남 당황 중립,0.1639 0.2474 0.3987 0.0282 0.0457,X,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_28894.wav,분노,분노 싫음 짜증남,O,O,O,O,0.5404003262519836,분노,싫음,0.2632,싫음 짜증남 안타까움,0.2632 0.2570 0.0777,분노 싫음 짜증남 안타까움 괴로움,0.0638 0.2632 0.2570 0.0777 0.0609,X,싫음,X,싫음 슬픔,O,분노 싫음 슬픔
flagship_a_39729.wav,분노,싫음 짜증남,O,O,O,O,0.5741788744926453,분노,싫음,0.3033,싫음 짜증남 안타까움,0.3033 0.2414 0.0967,싫음 짜증남 슬픔 안타까움 중립,0.3033 0.2414 0.0742 0.0967 0.0588,X,싫음,X,싫음 슬픔,X,싫음 슬픔 중립
flagship_a_02845.wav,분노,분노 싫음 짜증남,O,O,O,O,0.4158124029636383,분노,싫음,0.2708,싫음 짜증남 중립,0.2708 0.2325 0.1106,분노 싫음 짜증남 놀람 중립,0.0949 0.2708 0.2325 0.0774 0.1106,X,싫음,X,싫음 중립,O,분노 싫음 놀람 중립
flagship_a_00935.wav,분노,싫음 짜증남,O,O,O,O,0.47789305448532104,분노,싫음,0.3006,싫음 짜증남 중립,0.3006 0.1978 0.1773,분노 싫음 짜증남 당황 중립,0.0863 0.3006 0.1978 0.0337 0.1773,X,싫음,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_43619.wav,분노,싫음 짜증남,X,X,O,O,0.5208450555801392,슬픔,중립,0.2036,싫음 괴로움 중립,0.1097 0.0942 0.2036,싫음 짜증남 안타까움 괴로움 중립,0.1097 0.0891 0.0901 0.0942 0.2036,X,중립,X,싫음 슬픔 중립,X,싫음 슬픔 중립
flagship_a_07132.wav,분노,싫음 짜증남,O,O,O,O,0.8613660335540771,분노,짜증남,0.3727,분노 싫음 짜증남,0.1057 0.3675 0.3727,분노 싫음 짜증남 당황 놀람,0.1057 0.3675 0.3727 0.0319 0.0448,X,싫음,O,분노 싫음,O,분노 싫음 두려움 놀람
flagship_a_43534.wav,분노,싫음 중립,X,X,O,O,0.3655610978603363,중립,당황,0.2134,싫음 당황 놀람,0.1269 0.2134 0.1503,싫음 불안 당황 놀람 중립,0.1269 0.1118 0.2134 0.1503 0.0851,X,두려움,X,싫음 두려움 놀람,X,싫음 두려움 놀람 중립
flagship_a_14108.wav,분노,분노 싫음 짜증남,X,O,O,O,0.36912503838539124,슬픔,싫음,0.2371,싫음 짜증남 슬픔,0.2371 0.1785 0.1247,분노 싫음 짜증남 슬픔 안타까움,0.0670 0.2371 0.1785 0.1247 0.0732,X,싫음,X,싫음 슬픔,O,분노 싫음 슬픔
flagship_a_36022.wav,분노,분노 싫음 짜증남,X,O,O,O,0.6107954978942871,싫음,싫음,0.3765,분노 싫음 짜증남,0.0899 0.3765 0.3484,분노 싫음 짜증남 당황 놀람,0.0899 0.3765 0.3484 0.0458 0.0567,X,싫음,O,분노 싫음,O,분노 싫음 두려움 놀람
flagship_a_15915.wav,분노,분노 싫음 짜증남,X,O,O,O,0.6355433464050293,싫음,싫음,0.2878,싫음 짜증남 당황,0.2878 0.1839 0.0916,분노 싫음 짜증남 불안 당황,0.0671 0.2878 0.1839 0.0636 0.0916,X,싫음,X,싫음 두려움,O,분노 싫음 두려움
flagship_a_15636.wav,분노,싫음 짜증남,O,O,O,O,0.8315743207931519,분노,짜증남,0.3946,싫음 짜증남 중립,0.3374 0.3946 0.0913,분노 싫음 짜증남 놀람 중립,0.0624 0.3374 0.3946 0.0152 0.0913,X,싫음,X,싫음 중립,O,분노 싫음 놀람 중립
flagship_a_12895.wav,분노,싫음 짜증남,O,O,O,O,0.9563230872154236,분노,싫음,0.5331,분노 싫음 짜증남,0.0408 0.5331 0.2933,분노 싫음 짜증남 실망 중립,0.0408 0.5331 0.2933 0.0266 0.0186,X,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
flagship_a_22215.wav,분노,싫음 미워함,X,O,O,O,0.35354626178741455,중립,싫음,0.4297,싫음 짜증남 중립,0.4297 0.2217 0.0984,분노 싫음 짜증남 안타까움 중립,0.0609 0.4297 0.2217 0.0422 0.0984,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_38873.wav,분노,짜증남 후회,X,X,O,O,0.41042089462280273,두려움,싫음,0.2597,싫음 짜증남 중립,0.2597 0.2488 0.1820,분노 싫음 짜증남 안타까움 중립,0.0545 0.2597 0.2488 0.0620 0.1820,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_38415.wav,분노,싫음 당황 놀람,X,O,O,O,0.6399412751197815,놀람,놀람,0.5723,싫음 당황 놀람,0.0382 0.2807 0.5723,분노 싫음 짜증남 당황 놀람,0.0244 0.0382 0.0340 0.2807 0.5723,X,놀람,X,싫음 두려움 놀람,O,분노 싫음 두려움 놀람
flagship_a_19552.wav,분노,싫음 미워함 짜증남,X,O,O,O,0.41898760199546814,싫음,싫음,0.2500,싫음 짜증남 당황,0.2500 0.2228 0.1391,분노 싫음 짜증남 당황 놀람,0.0609 0.2500 0.2228 0.1391 0.1128,X,싫음,X,싫음 두려움,O,분노 싫음 두려움 놀람
flagship_a_22749.wav,분노,싫음 당황 놀람,X,O,O,O,0.2999987304210663,싫음,싫음,0.1946,싫음 짜증남 괴로움,0.1946 0.1629 0.1070,싫음 짜증남 슬픔 안타까움 괴로움,0.1946 0.1629 0.1062 0.0884 0.1070,X,싫음,X,싫음 슬픔,X,싫음 슬픔
flagship_a_11453.wav,분노,안타까움,X,X,X,X,0.47150561213493347,싫음,싫음,0.3535,분노 싫음 짜증남,0.0695 0.3535 0.2902,분노 싫음 짜증남 슬픔 괴로움,0.0695 0.3535 0.2902 0.0542 0.0393,X,싫음,O,분노 싫음,O,분노 싫음 슬픔
flagship_a_07611.wav,분노,분노 싫음 짜증남,O,O,O,O,0.9280621409416199,분노,싫음,0.4491,분노 싫음 짜증남,0.0676 0.4491 0.3536,분노 싫음 짜증남 만족 중립,0.0676 0.4491 0.3536 0.0112 0.0260,X,싫음,O,분노 싫음,O,분노 싫음 행복 중립
flagship_a_35692.wav,분노,싫음 짜증남,X,O,O,O,0.4286994934082031,행복,싫음,0.1491,싫음 짜증남 놀람,0.1491 0.1400 0.0784,분노 싫음 짜증남 즐거움 놀람,0.0708 0.1491 0.1400 0.0680 0.0784,X,싫음,X,싫음 놀람,O,분노 싫음 행복 놀람
flagship_a_05063.wav,분노,억울함 싫음 짜증남 슬픔,O,O,O,O,0.5492948293685913,분노,짜증남,0.2140,싫음 짜증남 슬픔,0.2118 0.2140 0.1270,싫음 짜증남 슬픔 안타까움 괴로움,0.2118 0.2140 0.1270 0.0915 0.1008,X,싫음,X,싫음 슬픔,X,싫음 슬픔
flagship_a_24573.wav,분노,분노 싫음,X,O,O,O,0.5868844985961914,두려움,싫음,0.3446,분노 싫음 짜증남,0.2741 0.3446 0.3312,분노 싫음 미워함 짜증남 즐거움,0.2741 0.3446 0.0091 0.3312 0.0064,X,싫음,O,분노 싫음,O,분노 싫음 행복
flagship_a_07025.wav,분노,분노 싫음,X,O,O,O,0.8643475770950317,두려움,싫음,0.4073,분노 싫음 짜증남,0.0949 0.4073 0.3142,분노 싫음 짜증남 당황 중립,0.0949 0.4073 0.3142 0.0300 0.0356,X,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_44843.wav,분노,분노,O,O,O,O,0.8944027423858643,분노,분노,0.5145,분노 싫음 짜증남,0.5145 0.1607 0.2120,분노 싫음 짜증남 즐거움 놀람,0.5145 0.1607 0.2120 0.0227 0.0224,O,분노,O,분노 싫음,O,분노 싫음 행복 놀람
flagship_a_37786.wav,분노,중립,O,X,O,O,0.7416706085205078,분노,싫음,0.2483,싫음 짜증남 중립,0.2483 0.2070 0.1079,싫음 짜증남 당황 놀람 중립,0.2483 0.2070 0.0874 0.0698 0.1079,X,싫음,X,싫음 중립,X,싫음 두려움 놀람 중립
flagship_a_02502.wav,분노,싫음 짜증남,O,O,O,O,0.6887840628623962,분노,싫음,0.4684,분노 싫음 짜증남,0.0635 0.4684 0.3943,분노 싫음 짜증남 당황 안타까움,0.0635 0.4684 0.3943 0.0104 0.0095,X,싫음,O,분노 싫음,O,분노 싫음 두려움 슬픔
flagship_a_23412.wav,분노,중립,X,X,O,O,0.7660233378410339,싫음,싫음,0.2999,싫음 짜증남 중립,0.2999 0.2436 0.1007,분노 싫음 짜증남 놀람 중립,0.0914 0.2999 0.2436 0.0490 0.1007,X,싫음,X,싫음 중립,O,분노 싫음 놀람 중립
flagship_a_19210.wav,분노,싫음 짜증남,O,X,O,O,0.7991143465042114,분노,분노,0.2728,분노 싫음 짜증남,0.2728 0.2304 0.2647,분노 싫음 짜증남 슬픔 괴로움,0.2728 0.2304 0.2647 0.0267 0.0647,O,분노,O,분노 싫음,O,분노 싫음 슬픔
flagship_a_43384.wav,분노,싫음 짜증남,X,O,O,O,0.8377605676651001,싫음,짜증남,0.4094,분노 싫음 짜증남,0.2095 0.2919 0.4094,분노 싫음 미워함 짜증남 중립,0.2095 0.2919 0.0143 0.4094 0.0184,X,싫음,O,분노 싫음,O,분노 싫음 중립
flagship_a_01348.wav,분노,싫음 짜증남,O,O,O,O,0.48287439346313477,분노,싫음,0.3150,싫음 짜증남 괴로움,0.3150 0.1740 0.0766,싫음 짜증남 슬픔 괴로움 중립,0.3150 0.1740 0.0640 0.0766 0.0531,X,싫음,X,싫음 슬픔,X,싫음 슬픔 중립
flagship_a_35014.wav,분노,싫음 안타까움 괴로움,O,O,O,O,0.4898183345794678,분노,싫음,0.4704,분노 싫음 짜증남,0.0732 0.4704 0.2532,분노 싫음 짜증남 슬픔 안타까움,0.0732 0.4704 0.2532 0.0267 0.0487,X,싫음,O,분노 싫음,O,분노 싫음 슬픔
flagship_a_05925.wav,분노,분노,O,X,O,O,0.9398939609527588,분노,싫음,0.2923,분노 싫음 짜증남,0.1458 0.2923 0.2639,분노 싫음 짜증남 슬픔 괴로움,0.1458 0.2923 0.2639 0.0635 0.0731,X,싫음,O,분노 싫음,O,분노 싫음 슬픔
flagship_a_23955.wav,분노,싫음 짜증남,O,O,O,O,0.6175079941749573,분노,싫음,0.4513,분노 싫음 짜증남,0.0893 0.4513 0.2996,분노 싫음 짜증남 안타까움 중립,0.0893 0.4513 0.2996 0.0278 0.0237,X,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
flagship_a_12940.wav,분노,싫음 미워함,X,X,O,O,0.7841566205024719,중립,중립,0.4314,싫음 짜증남 중립,0.1276 0.0991 0.4314,싫음 짜증남 만족 안타까움 중립,0.1276 0.0991 0.0395 0.0493 0.4314,X,중립,X,싫음 중립,X,싫음 행복 슬픔 중립
flagship_a_05496.wav,분노,싫음 짜증남,X,O,O,O,0.4856196343898773,싫음,싫음,0.2559,싫음 짜증남 당황,0.2559 0.1507 0.1185,싫음 짜증남 불안 당황 놀람,0.2559 0.1507 0.0749 0.1185 0.0691,X,싫음,X,싫음 두려움,X,싫음 두려움 놀람
flagship_a_41986.wav,분노,싫음,X,O,O,O,0.768246054649353,놀람,싫음,0.3378,싫음 짜증남 당황,0.3378 0.1893 0.0883,싫음 짜증남 당황 놀람 중립,0.3378 0.1893 0.0883 0.0698 0.0826,X,싫음,X,싫음 두려움,X,싫음 두려움 놀람 중립
flagship_a_38884.wav,분노,싫음 놀람,O,O,O,O,0.8795861601829529,분노,싫음,0.3559,분노 싫음 짜증남,0.1444 0.3559 0.2593,분노 싫음 짜증남 불안 괴로움,0.1444 0.3559 0.2593 0.0308 0.0447,X,싫음,O,분노 싫음,O,분노 싫음 두려움 슬픔
flagship_a_24871.wav,분노,싫음 짜증남,X,O,O,O,0.4166382849216461,싫음,싫음,0.2371,싫음 짜증남 중립,0.2371 0.1700 0.1264,싫음 짜증남 불안 당황 중립,0.2371 0.1700 0.0746 0.1239 0.1264,X,싫음,X,싫음 중립,X,싫음 두려움 중립
flagship_a_21695.wav,분노,분노 싫음 짜증남,X,O,O,O,0.25263485312461853,싫음,싫음,0.5528,싫음 짜증남 중립,0.5528 0.2619 0.0451,분노 싫음 짜증남 불안 중립,0.0369 0.5528 0.2619 0.0137 0.0451,X,싫음,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_32605.wav,분노,중립,X,X,X,O,0.4769856929779053,중립,싫음,0.1794,싫음 당황 안타까움,0.1794 0.1302 0.1147,싫음 불안 당황 안타까움 중립,0.1794 0.0917 0.1302 0.1147 0.0889,X,싫음,X,싫음 두려움 슬픔,X,싫음 두려움 슬픔 중립
flagship_a_24012.wav,분노,싫음,X,O,O,O,0.9811232686042786,싫음,싫음,0.4104,싫음 짜증남 당황,0.4104 0.2536 0.0621,분노 싫음 짜증남 당황 놀람,0.0517 0.4104 0.2536 0.0621 0.0435,X,싫음,X,싫음 두려움,O,분노 싫음 두려움 놀람
flagship_a_25901.wav,분노,싫음 실망,X,O,O,O,0.3687499165534973,싫음,싫음,0.4020,분노 싫음 짜증남,0.0501 0.4020 0.3411,분노 싫음 짜증남 안타까움 중립,0.0501 0.4020 0.3411 0.0306 0.0350,X,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
flagship_a_03380.wav,분노,싫음 짜증남 슬픔,O,O,O,O,0.7581776976585388,분노,싫음,0.1606,분노 싫음 짜증남,0.1447 0.1606 0.1449,분노 싫음 짜증남 슬픔 괴로움,0.1447 0.1606 0.1449 0.0628 0.1138,X,싫음,O,분노 싫음,O,분노 싫음 슬픔
flagship_a_17184.wav,분노,중립,X,X,O,O,0.44054973125457764,싫음,놀람,0.2018,싫음 놀람 중립,0.1390 0.2018 0.1545,싫음 불안 당황 놀람 중립,0.1390 0.0764 0.1360 0.2018 0.1545,X,놀람,X,싫음 놀람 중립,X,싫음 두려움 놀람 중립
flagship_a_26541.wav,분노,지루함,X,X,X,X,0.6654497981071472,두려움,싫음,0.3445,분노 싫음 짜증남,0.0877 0.3445 0.2528,분노 싫음 짜증남 당황 중립,0.0877 0.3445 0.2528 0.0669 0.0815,X,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_24738.wav,분노,싫음,X,O,O,O,0.8499535322189331,싫음,싫음,0.3622,분노 싫음 짜증남,0.1279 0.3622 0.2738,분노 싫음 짜증남 불안 중립,0.1279 0.3622 0.2738 0.0228 0.0698,X,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_32721.wav,분노,두려움 불안,O,X,X,X,0.7702573537826538,분노,싫음,0.3571,싫음 짜증남 중립,0.3571 0.2605 0.1100,분노 싫음 짜증남 당황 중립,0.0614 0.3571 0.2605 0.0552 0.1100,X,싫음,X,싫음 중립,O,분노 싫음 두려움 중립
flagship_a_28002.wav,분노,분노 짜증남 놀람,O,O,O,O,0.8186811208724976,분노,짜증남,0.2080,싫음 짜증남 놀람,0.2018 0.2080 0.2053,분노 싫음 짜증남 당황 놀람,0.1530 0.2018 0.2080 0.0729 0.2053,X,싫음,X,싫음 놀람,O,분노 싫음 두려움 놀람
flagship_a_30591.wav,분노,싫음 짜증남,O,O,O,O,0.9536118507385254,분노,싫음,0.2804,싫음 짜증남 놀람,0.2804 0.1456 0.2015,분노 싫음 짜증남 당황 놀람,0.1196 0.2804 0.1456 0.0682 0.2015,X,싫음,X,싫음 놀람,O,분노 싫음 두려움 놀람
flagship_a_44933.wav,분노,중립,X,X,X,O,0.8997185826301575,놀람,놀람,0.2952,싫음 당황 놀람,0.1204 0.2590 0.2952,싫음 짜증남 당황 놀람 중립,0.1204 0.0895 0.2590 0.2952 0.0636,X,놀람,X,싫음 두려움 놀람,X,싫음 두려움 놀람 중립
flagship_a_16761.wav,분노,안타까움 실망,X,X,X,X,0.6458792090415955,중립,싫음,0.2616,분노 싫음 짜증남,0.1039 0.2616 0.2332,분노 싫음 짜증남 당황 중립,0.1039 0.2616 0.2332 0.0297 0.1021,X,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_12470.wav,분노,분노,X,X,O,O,0.6454311013221741,싫음,싫음,0.3841,분노 싫음 짜증남,0.0817 0.3841 0.2889,분노 싫음 짜증남 당황 중립,0.0817 0.3841 0.2889 0.0497 0.0588,X,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_18853.wav,분노,싫음,O,O,O,O,0.8255982995033264,분노,싫음,0.3218,분노 싫음 짜증남,0.0999 0.3218 0.2854,분노 싫음 짜증남 당황 중립,0.0999 0.3218 0.2854 0.0591 0.0515,X,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_19792.wav,분노,분노 싫음 짜증남,X,O,O,O,0.7357070446014404,싫음,싫음,0.3233,분노 싫음 짜증남,0.1329 0.3233 0.3071,분노 싫음 짜증남 당황 중립,0.1329 0.3233 0.3071 0.0256 0.0510,X,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_23742.wav,분노,놀람,X,X,X,X,0.5876579284667969,싫음,싫음,0.4358,분노 싫음 짜증남,0.0885 0.4358 0.3266,분노 싫음 짜증남 안타까움 괴로움,0.0885 0.4358 0.3266 0.0201 0.0213,X,싫음,O,분노 싫음,O,분노 싫음 슬픔
flagship_a_09616.wav,분노,짜증남 놀람,X,X,O,O,0.42423003911972046,싫음,싫음,0.2541,싫음 짜증남 중립,0.2541 0.1692 0.1359,싫음 짜증남 불안 당황 중립,0.2541 0.1692 0.0745 0.0738 0.1359,X,싫음,X,싫음 중립,X,싫음 두려움 중립
flagship_a_17341.wav,분노,지루함,X,X,X,X,0.9097775816917419,싫음,싫음,0.2653,싫음 짜증남 중립,0.2653 0.1929 0.1556,싫음 짜증남 당황 놀람 중립,0.2653 0.1929 0.0611 0.0523 0.1556,X,싫음,X,싫음 중립,X,싫음 두려움 놀람 중립
flagship_a_36841.wav,분노,중립,X,X,X,O,0.724960207939148,싫음,싫음,0.2960,분노 싫음 짜증남,0.1249 0.2960 0.2177,분노 싫음 짜증남 당황 중립,0.1249 0.2960 0.2177 0.0615 0.0915,X,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_08853.wav,분노,중립,O,X,X,O,0.6661671996116638,분노,싫음,0.3932,분노 싫음 짜증남,0.1367 0.3932 0.3129,분노 싫음 짜증남 놀람 중립,0.1367 0.3932 0.3129 0.0240 0.0448,X,싫음,O,분노 싫음,O,분노 싫음 놀람 중립
flagship_a_11378.wav,분노,중립,X,X,X,O,0.24874916672706604,행복,싫음,0.2382,싫음 짜증남 놀람,0.2382 0.1856 0.1471,싫음 짜증남 당황 놀람 중립,0.2382 0.1856 0.1383 0.1471 0.0795,X,싫음,X,싫음 놀람,X,싫음 두려움 놀람 중립
flagship_a_17257.wav,분노,싫음 짜증남,O,O,O,O,0.2835328280925751,분노,싫음,0.3008,싫음 짜증남 중립,0.3008 0.2346 0.2025,싫음 짜증남 안타까움 실망 중립,0.3008 0.2346 0.0476 0.0385 0.2025,X,싫음,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_12242.wav,분노,싫음 짜증남,O,O,O,O,0.496803343296051,분노,싫음,0.3615,분노 싫음 짜증남,0.0926 0.3615 0.2411,분노 싫음 짜증남 불안 당황,0.0926 0.3615 0.2411 0.0418 0.0612,X,싫음,O,분노 싫음,O,분노 싫음 두려움
flagship_a_21767.wav,분노,짜증남 괴로움,X,X,O,O,0.46853145956993103,중립,싫음,0.2047,싫음 짜증남 중립,0.2047 0.1443 0.1412,분노 싫음 짜증남 놀람 중립,0.0990 0.2047 0.1443 0.1066 0.1412,X,싫음,X,싫음 중립,O,분노 싫음 놀람 중립
flagship_a_20989.wav,분노,싫음 짜증남 실망,O,O,O,O,0.7032676339149475,분노,싫음,0.3860,분노 싫음 짜증남,0.0824 0.3860 0.2872,분노 싫음 짜증남 안타까움 중립,0.0824 0.3860 0.2872 0.0291 0.0525,X,싫음,O,분노 싫음,O,분노 싫음 슬픔 중립
flagship_a_04535.wav,분노,싫음 짜증남 당황 놀람,X,O,O,O,0.42445501685142517,싫음,싫음,0.3202,싫음 짜증남 당황,0.3202 0.2166 0.1067,싫음 짜증남 당황 놀람 중립,0.3202 0.2166 0.1067 0.0742 0.0872,X,싫음,X,싫음 두려움,X,싫음 두려움 놀람 중립
flagship_a_04610.wav,분노,분노 싫음 짜증남,X,X,X,O,0.5184701085090637,싫음,기쁨,0.2269,행복 기쁨 즐거움,0.2139 0.2269 0.2264,싫음 행복 기쁨 즐거움 만족,0.0263 0.2139 0.2269 0.2264 0.1138,X,행복,X,행복,X,싫음 행복
flagship_a_26428.wav,분노,싫음 짜증남,O,O,O,O,0.385891854763031,분노,싫음,0.4226,싫음 짜증남 안타까움,0.4226 0.2455 0.0652,분노 싫음 짜증남 당황 안타까움,0.0652 0.4226 0.2455 0.0306 0.0652,X,싫음,X,싫음 슬픔,O,분노 싫음 두려움 슬픔
flagship_a_13053.wav,분노,분노 짜증남,O,X,O,O,0.9303439259529114,분노,싫음,0.4143,분노 싫음 짜증남,0.2299 0.4143 0.2151,분노 싫음 짜증남 불안 중립,0.2299 0.4143 0.2151 0.0184 0.0183,X,싫음,O,분노 싫음,O,분노 싫음 두려움 중립
flagship_a_25547.wav,분노,짜증남,X,X,O,O,0.411060094833374,싫음,싫음,0.3150,싫음 짜증남 중립,0.3150 0.2088 0.0798,분노 싫음 짜증남 당황 중립,0.0630 0.3150 0.2088 0.0768 0.0798,X,싫음,X,싫음 중립,O,분노 싫음 두려움 중립
